courseID,enrollCode,days,time,loction
WRIT 109HP,HARRIS-MOORE,T R,2:00pm - 3:15pm,BUCHN1934
WRIT 109SS,HAMMER L M,M W,3:30pm - 4:45pm,SSMS 1007
WRIT 109V,HIRSCH S A,T R,11:00am - 12:15pm,HSSB 1215
WRIT 126,MORRIS N S,T R,5:00pm - 6:15pm,LSB 1101
WRIT 131B,COKLIN L,T,5:00pm - 6:15pm,SH 1432
WRIT 151A,COTICH C,M W,11:00am - 12:15pm,HSSB 1211
WRIT 153A,COKLIN L,M W,11:00am - 12:15pm,SSMS 1007
WRIT 155A,SORAPURE M I,M W,12:30pm - 1:45pm,PHELP1518
WRIT 157A,KRYDER E A,T R,2:00pm - 3:15pm,PHELP1530
WRIT 159A,BRADLEY N D,T R,11:00am - 12:15pm,HSSB 1211
WRIT 199,T B A,,,T B A
