courseID,enrollCode,days,time,loction
EEMB 2L,HILLIS G AEVEN T J||LATTO J G||NGUYEN A T||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||,F,9:00 am - 11:50am,BSIF 2211
EEMB 2L,HILLIS G AEVEN T J||LATTO J G||NGUYEN A T||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||,W,4:00pm - 6:50pm,BSIF 2211
EEMB 2L,HILLIS G AEVEN T J||LATTO J G||NGUYEN A T||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||,W,4:00pm - 6:50pm,BSIF 2112
EEMB 2L,HILLIS G AEVEN T J||LATTO J G||NGUYEN A T||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||,F,4:00pm - 6:50pm,BSIF 2112
EEMB 2L,HILLIS G AEVEN T J||LATTO J G||NGUYEN A T||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||,F,4:00pm - 6:50pm,BSIF 2211
EEMB 2L,HILLIS G AEVEN T J||LATTO J G||NGUYEN A T||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||,F,7:00pm - 9:50pm,BSIF 2211
EEMB 2L,HILLIS G AEVEN T J||LATTO J G||NGUYEN A T||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||,F,7:00pm - 9:50pm,BSIF 2112
EEMB 2L,HILLIS G AEVEN T J||LATTO J G||NGUYEN A T||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||,T,8:00 am - 10:50am,LSB 1007
EEMB 2L,HILLIS G AEVEN T J||LATTO J G||NGUYEN A T||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||,T,1:00pm - 3:50pm,LSB 1007
EEMB 2L,HILLIS G AEVEN T J||LATTO J G||NGUYEN A T||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||,T,4:00pm - 6:50pm,LSB 1007
