courseID,enrollCode,days,time,loction
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||HEINRICH S E||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||WANG S X||VAN KOPPEN P||HU Y||VAN KOPPEN P||ROSENTHAL K D||VAN KOPPEN P||BLANKENSHIP J||VAN KOPPEN P||LEE YU-HSUAN||VAN KOPPEN P||PROKOPOVICH D||VAN KOPPEN P||MAKRIS C L||VAN KOPPEN P||MATTEJAT M R||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||,T,1:00pm - 4:50pm,PSB-N2666
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||HEINRICH S E||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||WANG S X||VAN KOPPEN P||HU Y||VAN KOPPEN P||ROSENTHAL K D||VAN KOPPEN P||BLANKENSHIP J||VAN KOPPEN P||LEE YU-HSUAN||VAN KOPPEN P||PROKOPOVICH D||VAN KOPPEN P||MAKRIS C L||VAN KOPPEN P||MATTEJAT M R||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||COHEN T E||VAN KOPPEN P||,T,6:00pm - 9:50pm,PSB-N2638
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||HEINRICH S E||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||WANG S X||VAN KOPPEN P||HU Y||VAN KOPPEN P||ROSENTHAL K D||VAN KOPPEN P||BLANKENSHIP J||VAN KOPPEN P||LEE YU-HSUAN||VAN KOPPEN P||PROKOPOVICH D||VAN KOPPEN P||MAKRIS C L||VAN KOPPEN P||MATTEJAT M R||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||COHEN T E||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||,T,6:00pm - 9:50pm,PSB-N2653
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||HEINRICH S E||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||WANG S X||VAN KOPPEN P||HU Y||VAN KOPPEN P||ROSENTHAL K D||VAN KOPPEN P||BLANKENSHIP J||VAN KOPPEN P||LEE YU-HSUAN||VAN KOPPEN P||PROKOPOVICH D||VAN KOPPEN P||MAKRIS C L||VAN KOPPEN P||MATTEJAT M R||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||COHEN T E||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||KOUMARIANOU G||VAN KOPPEN P||,T,6:00pm - 9:50pm,PSB-N2654
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||HEINRICH S E||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||WANG S X||VAN KOPPEN P||HU Y||VAN KOPPEN P||ROSENTHAL K D||VAN KOPPEN P||BLANKENSHIP J||VAN KOPPEN P||LEE YU-HSUAN||VAN KOPPEN P||PROKOPOVICH D||VAN KOPPEN P||MAKRIS C L||VAN KOPPEN P||MATTEJAT M R||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||COHEN T E||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||KOUMARIANOU G||VAN KOPPEN P||KULKARNI S S||VAN KOPPEN P||,T,6:00pm - 9:50pm,PSB-N2664
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||HEINRICH S E||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||WANG S X||VAN KOPPEN P||HU Y||VAN KOPPEN P||ROSENTHAL K D||VAN KOPPEN P||BLANKENSHIP J||VAN KOPPEN P||LEE YU-HSUAN||VAN KOPPEN P||PROKOPOVICH D||VAN KOPPEN P||MAKRIS C L||VAN KOPPEN P||MATTEJAT M R||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||COHEN T E||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||KOUMARIANOU G||VAN KOPPEN P||KULKARNI S S||VAN KOPPEN P||ZHU ZHIYUAN||VAN KOPPEN P||,T,6:00pm - 9:50pm,PSB-N2666
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||HEINRICH S E||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||WANG S X||VAN KOPPEN P||HU Y||VAN KOPPEN P||ROSENTHAL K D||VAN KOPPEN P||BLANKENSHIP J||VAN KOPPEN P||LEE YU-HSUAN||VAN KOPPEN P||PROKOPOVICH D||VAN KOPPEN P||MAKRIS C L||VAN KOPPEN P||MATTEJAT M R||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||COHEN T E||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||KOUMARIANOU G||VAN KOPPEN P||KULKARNI S S||VAN KOPPEN P||ZHU ZHIYUAN||VAN KOPPEN P||LEI XIAOHE||VAN KOPPEN P||,W,8:00 am - 11:50am,PSB-N2654
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||HEINRICH S E||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||WANG S X||VAN KOPPEN P||HU Y||VAN KOPPEN P||ROSENTHAL K D||VAN KOPPEN P||BLANKENSHIP J||VAN KOPPEN P||LEE YU-HSUAN||VAN KOPPEN P||PROKOPOVICH D||VAN KOPPEN P||MAKRIS C L||VAN KOPPEN P||MATTEJAT M R||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||COHEN T E||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||KOUMARIANOU G||VAN KOPPEN P||KULKARNI S S||VAN KOPPEN P||ZHU ZHIYUAN||VAN KOPPEN P||LEI XIAOHE||VAN KOPPEN P||ROSENTHAL K D||VAN KOPPEN P||,W,8:00 am - 11:50am,PSB-N2664
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||HEINRICH S E||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||WANG S X||VAN KOPPEN P||HU Y||VAN KOPPEN P||ROSENTHAL K D||VAN KOPPEN P||BLANKENSHIP J||VAN KOPPEN P||LEE YU-HSUAN||VAN KOPPEN P||PROKOPOVICH D||VAN KOPPEN P||MAKRIS C L||VAN KOPPEN P||MATTEJAT M R||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||COHEN T E||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||KOUMARIANOU G||VAN KOPPEN P||KULKARNI S S||VAN KOPPEN P||ZHU ZHIYUAN||VAN KOPPEN P||LEI XIAOHE||VAN KOPPEN P||ROSENTHAL K D||VAN KOPPEN P||CHAKRABORTY A||VAN KOPPEN P||,W,8:00 am - 11:50am,PSB-N2638
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||HEINRICH S E||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||WANG S X||VAN KOPPEN P||HU Y||VAN KOPPEN P||ROSENTHAL K D||VAN KOPPEN P||BLANKENSHIP J||VAN KOPPEN P||LEE YU-HSUAN||VAN KOPPEN P||PROKOPOVICH D||VAN KOPPEN P||MAKRIS C L||VAN KOPPEN P||MATTEJAT M R||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||COHEN T E||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||KOUMARIANOU G||VAN KOPPEN P||KULKARNI S S||VAN KOPPEN P||ZHU ZHIYUAN||VAN KOPPEN P||LEI XIAOHE||VAN KOPPEN P||ROSENTHAL K D||VAN KOPPEN P||CHAKRABORTY A||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||,W,1:00pm - 4:50pm,PSB-N2638
