subjectName,courseID,lecOrSection,enrollCode,days,time,location
FilmandMediaStudies,FAMST 192DT,0,65409,T,7:00pm - 7:50pm,SSMS 2017
FilmandMediaStudies,FAMST 192DT,0,65417,T,8:00pm - 8:50pm,SSMS 2017
FilmandMediaStudies,FAMST 192DT,0,65425,W,4:00pm - 4:50pm,SSMS 2013
FilmandMediaStudies,FAMST 192DT,0,65433,W,5:00pm - 5:50pm,SSMS 2013
FilmandMediaStudies,FAMST 192DT,0,65441,W,6:00pm - 6:50pm,SSMS 2013
FilmandMediaStudies,FAMST 195I,1,PALLADINO J N,,,T B A
FilmandMediaStudies,FAMST 195PI,1,RYAN M J,,,T B A
FilmandMediaStudies,FAMST 196,1,T B A,,,T B A
FilmandMediaStudies,FAMST 199,1,T B A,,,T B A
FilmandMediaStudies,FAMST 199RA,1,T B A,,,T B A
French,FR 1,1,ROBERTS S C,MTWR,12:00pm - 12:50pm,HSSB 1236
French,FR 1,1,ROBERTS S C,MTWR,1:00pm - 1:50pm,HSSB 1231
French,FR 1,1,ZISERMAN P,MTWR,2:00pm - 2:50pm,HSSB 1231
French,FR 2,1,SCHULTZ J M,MTWR,10:00am - 10:50am,HSSB 1233
French,FR 2,1,LABATUT M A,MTWR,11:00am - 11:50am,HSSB 2251
French,FR 2,1,LABATUT M A,MTWR,1:00pm - 1:50pm,HSSB 1236
French,FR 2,1,MENDES BRAGA,MTWR,2:00pm - 2:50pm,HSSB 1224
French,FR 2,1,ZISERMAN P,MTWR,12:00pm - 12:50pm,HSSB 1232
French,FR 3,1,TUDISCO J J||SCHULTZ J M||,MT R,11:00am - 11:50am,PHELP3523
French,FR 3,0,,W,11:00am - 11:50am,PHELP3519
French,FR 3,1,MENDES BRAGA,MTWR,11:00am - 11:50am,PHELP5309
French,FR 4,1,LABATUT M A,MTWR,10:00am - 10:50am,HSSB 1227
French,FR 5,1,SCHULTZ J M,MTWR,11:00am - 11:50am,HSSB 1232
French,FR 5,1,VIVIAN D A||SCHULTZ J M||,MTWR,1:00pm - 1:50pm,SH 1609
French,FR 6,1,MENDES BRAGA,MTWR,10:00am - 10:50am,HSSB 1224
French,FR 11A,1,PHILLIPS M E,T R,2:00pm - 3:15pm,HSSB 1206
French,FR 99,1,T B A,,,T B A
French,FR 100,1,ROBERTS S C,T R,2:00pm - 3:15pm,HSSB 1207
French,FR 101C,1,JULLIEN D M,M W,12:30pm - 1:45pm,HSSB 1206
French,FR 104C,1,LARUE R J,M W,9:30 am - 10:45am,HSSB 1206
French,FR 104E,1,PHILLIPS M E,T R,11:00am - 12:15pm,HSSB 1214
French,FR 147C,1,SKENAZI E C,T R,9:30 am - 10:45am,HSSB 1215
French,FR 154G,1,PRIETO E,T R,6:30pm - 7:45pm,BUCHN1910
French,FR 154I,1,POWERS R T,T R,3:30pm - 4:45pm,PSYCH1902
French,FR 155A,1,BROWN C J,M W,2:00pm - 3:15pm,PHELP2536
French,FR 195H,1,T B A,,,T B A
French,FR 197,1,BROWN C J,M W,11:00am - 12:15pm,PHELP5316
French,FR 199,1,T B A,,,T B A
French,FR 199RA,1,T B A,,,T B A
Geography,GEOG 3A,1,MONTINI T L,M W F,9:00 am - 9:50 am,EMBARHALL
Geography,GEOG 3A,0,24752,W,2:00pm - 2:50pm,PHELP2525
Geography,GEOG 3A,0,24760,W,5:00pm - 5:50pm,PHELP2525
Geography,GEOG 3A,0,24778,R,5:00pm - 5:50pm,PHELP2525
Geography,GEOG 3A,0,24786,W,3:00pm - 3:50pm,PHELP2525
Geography,GEOG 3A,0,24794,R,1:00pm - 1:50pm,PHELP2525
Geography,GEOG 3A,0,24802,F,11:00am - 11:50am,PHELP2525
Geography,GEOG 3A,0,24810,R,2:00pm - 2:50pm,PHELP2525
Geography,GEOG 3A,0,24828,T,10:00am - 10:50am,PHELP2525
Geography,GEOG 5,1,CHRASTIL E R,M W F,10:00am - 10:50am,MUSICLLCH
Geography,GEOG 5,0,24844,F,11:00am - 11:50am,ELLSN2620
Geography,GEOG 5,0,24851,T,2:00pm - 2:50pm,ELLSN2620
Geography,GEOG 5,0,24869,F,1:00pm - 1:50pm,ELLSN2620
Geography,GEOG 5,0,24877,T,6:00pm - 6:50pm,ELLSN2620
Geography,GEOG 5,0,24885,W,5:00pm - 5:50pm,ELLSN2620
Geography,GEOG 5,0,24893,T,1:00pm - 1:50pm,ELLSN2620
Geography,GEOG 5,0,24901,T,11:00am - 11:50am,ELLSN2620
Geography,GEOG 5,0,24919,R,10:00am - 10:50am,ELLSN2620
Geography,GEOG 5,0,24927,R,11:00am - 11:50am,ELLSN2620
Geography,GEOG 5,0,24935,R,12:00pm - 12:50pm,ELLSN2620
Geography,GEOG 8,1,JONES C,T R,9:30 am - 10:45am,ARTS 1353
Geography,GEOG 8,0,24950,T,12:00pm - 1:50pm,ELLSN3620
Geography,GEOG 8,0,24968,W,12:00pm - 1:50pm,ELLSN3620
Geography,GEOG 110,1,DE CARVALHO L,M W,12:30pm - 1:45pm,ELLSN3621
Geography,GEOG 110,0,25148,T,5:00pm - 5:50pm,ELLSN3620
Geography,GEOG 110,0,25155,W,10:00am - 10:50am,PHELP2525
Geography,GEOG 114B,1,CHADWICK O A,M W,2:00pm - 3:15pm,ELLSN3621
Geography,GEOG 114B,0,58248,F,2:00pm - 4:50pm,PHELP2525
Geography,GEOG 115B,1,CHU V W,M W,9:30 am - 10:45am,PSYCH1902
Geography,GEOG 115B,0,25171,T,9:00 am - 11:50am,ELLSN3620
Geography,GEOG 115B,0,25189,R,5:00pm - 7:50pm,ELLSN2616
Geography,GEOG 115B,0,25197,W,12:00pm - 2:50pm,ELLSN2616
Geography,GEOG 116,1,LOAICIGA H,T R,9:30 am - 10:45am,ELLSN3621
Geography,GEOG 116,0,25213,T,6:00pm - 7:50pm,ELLSN3620
Geography,GEOG 116,0,25221,R,5:00pm - 6:50pm,ELLSN3620
Geography,GEOG 119,1,DING Q,M W,11:00am - 12:15pm,ELLSN3621
Geography,GEOG 141A,1,LOPEZ-CARR D,T R,11:00am - 12:15pm,ELLSN3621
Geography,GEOG 141A,0,58297,F,11:00am - 11:50am,ELLSN2616
Geography,GEOG 144,1,KELLER E A,T R,12:30pm - 1:45pm,GIRV 1119
Geography,GEOG 144,0,58313,F,9:00 am - 11:50am,ELLSN2609
Geography,GEOG 144,0,58321,F,12:00pm - 2:50pm,ELLSN2609
Geography,GEOG 149,1,NIDZIEKO N J,W F,8:00 am - 9:15 am,GIRV 1004
Geography,GEOG 150,1,MONTELLO D R,T,5:00pm - 7:50pm,NH 1006
Geography,GEOG 152,1,CASSELS S L,T R,12:30pm - 1:45pm,ELLSN3621
Geography,GEOG 152,0,25338,R,10:00am - 10:50am,ELLSN2609
Geography,GEOG 176B,1,JANOWICZ K W,M W,12:30pm - 1:45pm,HSSB 1173
Geography,GEOG 176B,0,25353,M,5:00pm - 7:50pm,ELLSN3620
Geography,GEOG 176B,0,25361,W,2:00pm - 4:50pm,ELLSN3620
Geography,GEOG 176B,0,25379,F,9:00 am - 11:50am,ELLSN3620
Geography,GEOG 178,1,JANOWICZ K W,R,12:00pm - 2:50pm,ELLSN3620
Geography,GEOG 178,0,58347,T,2:00pm - 3:50pm,ELLSN3620
Geography,GEOG 191,1,CHURCH R L,M W,2:00pm - 3:15pm,ELLSN2609
Geography,GEOG 191,0,64865,W,11:00am - 11:50am,ELLSN3620
Geography,GEOG 193,1,T B A,,,T B A
Geography,GEOG 195KG,1,GOULIAS K,T R,2:00pm - 3:15pm,ELLSN3621
Geography,GEOG 197,1,SWEENEY S H,W,5:00pm - 6:15pm,ELLSN3621
Geography,GEOG 198,1,T B A,,,T B A
Geography,GEOG 199,1,T B A,,,T B A
Geography,GEOG 199RA,1,T B A,,,T B A
German,GER 1G,1,KOMMERELL G,M W,10:00am - 11:50am,PHELP5312
German,GER 2,1,REDER E R,MTWR,10:00am - 10:50am,GIRV 2120
German,GER 2,1,SHEEDY M A,MTWR,10:00am - 10:50am,GIRV 2108
German,GER 2,1,SHEEDY M A,MTWR,11:00am - 11:50am,GIRV 2112
German,GER 2,1,THOMSEN S S||REDER E R||,MTWR,2:00pm - 2:50pm,PHELP1508
German,GER 2,1,MEYR J E,MTWR,1:00pm - 1:50pm,PHELP2514
German,GER 2,1,LOVETT D W||REDER E R||,MTWR,12:00pm - 12:50pm,GIRV 2112
German,GER 2,1,MEYR J E,MTWR,2:00pm - 2:50pm,NH 1111
German,GER 5,1,REDER E R,MTWR,11:00am - 11:50am,GIRV 2120
German,GER 5,1,SHEEDY M A,MTWR,1:00pm - 1:50pm,GIRV 2108
German,GER 5,1,MEYR J E,MTWR,10:00am - 10:50am,PHELP2514
German,GER 35,1,VAGT C,T R,11:00am - 12:15pm,BUCHN1930
German,GER 35,0,25734,W,4:00pm - 4:50pm,GIRV 2116
German,GER 35,0,25742,W,5:00pm - 5:50pm,GIRV 2123
German,GER 101B,1,WHITE K D,T R,12:30pm - 1:45pm,HSSB 1207
German,GER 101B,1,WHITE K D,M W,12:30pm - 1:45pm,HSSB 1214
German,GER 108,1,VAGT C,T R,3:30pm - 4:45pm,HSSB 1224
German,GER 113,1,KITTLER W D,M W,11:00am - 12:15pm,PHELP6320
German,GER 179C,1,KITTLER W D,M W,2:00pm - 3:15pm,WEBB 1100
German,GER 197,1,T B A,,,T B A
German,GER 198,1,T B A,,,T B A
German,GER 199,1,T B A,,,T B A
German,GER 199RA,1,T B A,,,T B A
GlobalStudies,GLOBL 2,1,THANDI S,T R,5:00pm - 6:15pm,BUCHN1910
GlobalStudies,GLOBL 2,0,26039,F,12:00pm - 12:50pm,HSSB 1231
GlobalStudies,GLOBL 2,0,26047,T,7:00pm - 7:50pm,HSSB 3202
GlobalStudies,GLOBL 2,0,26054,F,10:00am - 10:50am,GIRV 2123
GlobalStudies,GLOBL 2,0,26062,F,11:00am - 11:50am,GIRV 2112
GlobalStudies,GLOBL 2,0,26070,R,7:00pm - 7:50pm,HSSB 4201
GlobalStudies,GLOBL 2,0,26088,W,7:00pm - 7:50pm,HSSB 3202
GlobalStudies,GLOBL 2,0,26096,T,7:00pm - 7:50pm,HSSB 3201
GlobalStudies,GLOBL 2,0,26104,R,7:00pm - 7:50pm,HSSB 3202
GlobalStudies,GLOBL 2,0,26112,W,7:00pm - 7:50pm,HSSB 3201
GlobalStudies,GLOBL 2,0,26120,M,7:00pm - 7:50pm,HSSB 3202
GlobalStudies,GLOBL 2,0,26138,M,7:00pm - 7:50pm,HSSB 3201
GlobalStudies,GLOBL 2,0,26146,R,7:00pm - 7:50pm,HSSB 3201
GlobalStudies,GLOBL 110,1,CLITANDRE N T,T R,11:00am - 12:15pm,BUCHN1920
GlobalStudies,GLOBL 110,0,26179,T,7:00pm - 7:50pm,SH 1609
GlobalStudies,GLOBL 110,0,26187,W,7:00pm - 7:50pm,HSSB 1237
GlobalStudies,GLOBL 110,0,26195,R,6:00pm - 6:50pm,PHELP2524
GlobalStudies,GLOBL 110,0,26203,T,6:00pm - 6:50pm,HSSB 4202
GlobalStudies,GLOBL 110,0,26211,F,11:00am - 11:50am,GIRV 1115
GlobalStudies,GLOBL 110,0,26229,F,2:00pm - 2:50pm,HSSB 1231
GlobalStudies,GLOBL 111,1,FAUST J M,M W,12:30pm - 1:45pm,GIRV 1116
GlobalStudies,GLOBL 120,1,AMAR P E,M W,12:30pm - 1:45pm,BUCHN1920
GlobalStudies,GLOBL 120,0,26245,R,7:00pm - 7:50pm,HSSB 1237
GlobalStudies,GLOBL 120,0,26252,T,7:00pm - 7:50pm,HSSB 1237
GlobalStudies,GLOBL 120,0,26260,W,7:00pm - 7:50pm,HSSB 1236
GlobalStudies,GLOBL 120,0,26278,R,6:00pm - 6:50pm,PHELP3519
GlobalStudies,GLOBL 120,0,26286,F,1:00pm - 1:50pm,HSSB 1236
GlobalStudies,GLOBL 120,0,26294,F,11:00am - 11:50am,GIRV 1112
GlobalStudies,GLOBL 130,1,MEHTA A S,M W,2:00pm - 3:15pm,BUCHN1920
GlobalStudies,GLOBL 130,0,26419,F,10:00am - 10:50am,PHELP2536
GlobalStudies,GLOBL 130,0,26427,W,7:00pm - 7:50pm,HSSB 4202
GlobalStudies,GLOBL 130,0,26435,R,6:00pm - 6:50pm,PHELP1508
GlobalStudies,GLOBL 130,0,26443,R,7:00pm - 7:50pm,HSSB 4202
GlobalStudies,GLOBL 130,0,26450,T,7:00pm - 7:50pm,HSSB 4202
GlobalStudies,GLOBL 130,0,26468,W,7:00pm - 7:50pm,HSSB 4201
GlobalStudies,GLOBL 159,1,NEDERVEEN PIE,M W,3:30pm - 4:45pm,PHELP3523
GlobalStudies,GLOBL 161,1,BARANDIARAN J,T R,9:30 am - 10:45am,HSSB 1174
GlobalStudies,GLOBL 174,1,CHEN J,T R,9:30 am - 10:45am,NH 1105
GlobalStudies,GLOBL 197,1,KURGAN S,T R,2:00pm - 3:15pm,PHELP1445
GlobalStudies,GLOBL 197,1,LEQUESNE T F,M W,12:30pm - 1:45pm,PHELP1445
GlobalStudies,GLOBL 199,1,T B A,,,T B A
Greek,GREEK 2,1,DIGHTON A T,MTWRF,9:00 am - 9:50 am,HSSB 2251
Greek,GREEK 10A,1,MORALES H L,MTWR,10:00am - 10:50am,HSSB 4065
Greek,GREEK 101,1,DIGHTON A T,T R,11:00am - 12:15pm,HSSB 3001E
Greek,GREEK 151,1,CAPETTINI E,T R,11:00am - 12:15pm,HSSB 4065
Greek,GREEK 199,1,T B A,,,T B A
Hebrew,HEB 2,1,AMIHAY O,MTWR,10:00am - 10:50am,HSSB 3041
Hebrew,HEB 5,1,AMIHAY O,MTWR,11:00am - 11:50am,HSSB 3202
Hebrew,HEB 114B,1,AMIHAY A,M W,9:30 am - 10:45am,PHELP1445
History,HIST 2A,1,DIGESER E D,T R,11:00am - 12:15pm,HFH 1104
History,HIST 2A,0,57182,M,12:00pm - 12:50pm,HSSB 1228
History,HIST 2A,0,57190,M,4:00pm - 4:50pm,HSSB 2202
History,HIST 2A,0,57208,M,3:00pm - 3:50pm,HSSB 2202
History,HIST 2A,0,57216,T,4:00pm - 4:50pm,HSSB 3201
History,HIST 2A,0,57224,T,5:00pm - 5:50pm,HSSB 2202
History,HIST 2A,0,57232,T,6:00pm - 6:50pm,HSSB 2202
History,HIST 2A,0,57240,T,2:00pm - 2:50pm,HSSB 2202
History,HIST 2A,0,57257,W,3:00pm - 3:50pm,HSSB 4202
History,HIST 2A,0,57265,W,2:00pm - 2:50pm,HSSB 4201
History,HIST 2B,1,ROBERTS L S,T R,12:30pm - 1:45pm,IV THEA1
History,HIST 2B,0,26807,T,4:00pm - 4:50pm,HSSB 2201
History,HIST 2B,0,26815,W,5:00pm - 5:50pm,HSSB 3202
History,HIST 2B,0,26823,W,6:00pm - 6:50pm,GIRV 2135
History,HIST 2B,0,26831,W,7:00pm - 7:50pm,GIRV 2135
History,HIST 2B,0,26849,F,8:00 am - 8:50 am,HSSB 1236
History,HIST 2B,0,26856,R,4:00pm - 4:50pm,HSSB 2252
History,HIST 2B,0,26864,R,8:00 am - 8:50 am,HSSB 2202
History,HIST 2B,0,26872,R,6:00pm - 6:50pm,HSSB 2202
History,HIST 2B,0,26880,R,7:00pm - 7:50pm,GIRV 2135
History,HIST 2B,0,26898,F,9:00 am - 9:50 am,HSSB 2202
History,HIST 2B,0,26906,F,10:00am - 10:50am,HSSB 2202
History,HIST 2B,0,26914,F,11:00am - 11:50am,HSSB 2201
History,HIST 2B,0,26922,F,2:00pm - 2:50pm,HSSB 2202
History,HIST 2B,0,26930,F,3:00pm - 3:50pm,GIRV 2135
History,HIST 2B,0,26948,F,4:00pm - 4:50pm,GIRV 2135
History,HIST 2B,0,26955,M,12:00pm - 12:50pm,GIRV 2135
History,HIST 2B,0,26963,M,1:00pm - 1:50pm,HSSB 2202
History,HIST 2B,0,26971,M,5:00pm - 5:50pm,HSSB 2202
History,HIST 2B,0,26989,M,9:00 am - 9:50 am,GIRV 2135
History,HIST 2B,0,26997,M,4:00pm - 4:50pm,GIRV 2135
History,HIST 2B,0,27003,M,5:00pm - 5:50pm,GIRV 2135
History,HIST 2B,0,57273,T,8:00 am - 8:50 am,HSSB 2202
History,HIST 2B,0,57281,F,1:00pm - 1:50pm,HSSB 2202
History,HIST 2B,0,57299,M,1:00pm - 1:50pm,ELLSN2816
History,HIST 4B,1,SONNINO P M,T R,3:30pm - 4:45pm,CHEM 1179
History,HIST 4B,0,27029,T,5:00pm - 5:50pm,GIRV 2135
History,HIST 4B,0,27037,F,8:00 am - 8:50 am,ELLSN2816
History,HIST 4B,0,27045,R,9:00 am - 9:50 am,HSSB 2202
History,HIST 4B,0,27052,T,6:00pm - 6:50pm,GIRV 2135
History,HIST 4B,0,27060,W,8:00 am - 8:50 am,GIRV 2135
History,HIST 4B,0,27078,W,9:00 am - 9:50 am,GIRV 2135
History,HIST 4B,0,27086,F,3:00pm - 3:50pm,ELLSN2816
History,HIST 4B,0,27094,W,7:00pm - 7:50pm,ELLSN2816
History,HIST 4B,0,27102,R,8:00 am - 8:50 am,ELLSN2816
History,HIST 4B,0,27110,F,4:00pm - 4:50pm,ELLSN2816
History,HIST 4B,0,27128,W,1:00pm - 1:50pm,HSSB 2202
History,HIST 4B,0,27136,R,7:00pm - 7:50pm,ELLSN2816
History,HIST 4B,0,27144,R,6:00pm - 6:50pm,GIRV 2135
History,HIST 4B,0,27151,R,5:00pm - 5:50pm,GIRV 2135
History,HIST 4B,0,27169,R,9:00 am - 9:50 am,ELLSN2816
History,HIST 4B,0,27177,W,4:00pm - 4:50pm,HSSB 3202
History,HIST 4B,0,27185,W,2:00pm - 2:50pm,HSSB 3202
History,HIST 4B,0,27193,W,3:00pm - 3:50pm,HSSB 4201
History,HIST 8,1,LAURENT-PERRA,T R,5:00pm - 6:15pm,CHEM 1171
History,HIST 8,0,27243,M,7:00pm - 7:50pm,ELLSN2816
History,HIST 8,0,27250,T,8:00 am - 8:50 am,ELLSN2816
History,HIST 8,0,27268,T,9:00 am - 9:50 am,ELLSN2816
History,HIST 8,0,27276,T,10:00am - 10:50am,HSSB 2202
History,HIST 8,0,27284,W,12:00pm - 12:50pm,HSSB 1228
History,HIST 8,0,27292,W,1:00pm - 1:50pm,ELLSN2816
History,HIST 9,1,PLANE A M,T,9:00 am - 11:50am,HSSB 4020
History,HIST 9,1,CHATTO U,T R,2:00pm - 3:15pm,GIRV 2124
History,HIST 17B,1,STEPHENS C C,T R,3:30pm - 4:45pm,IV THEA1
History,HIST 17B,0,27433,M,2:00pm - 2:50pm,HSSB 4201
History,HIST 17B,0,27441,M,8:00 am - 8:50 am,GIRV 2135
History,HIST 17B,0,27458,M,3:00pm - 3:50pm,HSSB 4201
History,HIST 17B,0,27466,T,8:00 am - 8:50 am,HSSB 2201
History,HIST 17B,0,27474,M,5:00pm - 5:50pm,GIRV 1108
History,HIST 17B,0,27482,T,5:00pm - 5:50pm,HSSB 2201
History,HIST 17B,0,27490,T,6:00pm - 6:50pm,HSSB 2201
History,HIST 17B,0,27508,W,8:00 am - 8:50 am,HSSB 2202
History,HIST 17B,0,27516,F,12:00pm - 12:50pm,GIRV 2135
History,HIST 17B,0,27524,W,5:00pm - 5:50pm,HSSB 4041
History,HIST 17B,0,27532,T,2:00pm - 2:50pm,GIRV 2135
History,HIST 17B,0,27540,R,8:00 am - 8:50 am,GIRV 2135
History,HIST 17B,0,27557,M,8:00 am - 8:50 am,HSSB 2251
History,HIST 17B,0,27565,R,5:00pm - 5:50pm,HSSB 2202
History,HIST 17B,0,27573,R,6:00pm - 6:50pm,HSSB 3201
History,HIST 17B,0,27581,F,8:00 am - 8:50 am,HSSB 2202
History,HIST 17B,0,27599,F,9:00 am - 9:50 am,HSSB 2201
History,HIST 17B,0,27607,M,7:00pm - 7:50pm,HSSB 2251
History,HIST 17B,0,27615,F,3:00pm - 3:50pm,HSSB 2202
History,HIST 17B,0,27623,W,3:00pm - 3:50pm,HSSB 1232
History,HIST 17B,0,27631,F,8:00 am - 8:50 am,HSSB 2251
History,HIST 17B,0,27649,F,4:00pm - 4:50pm,HSSB 2202
History,HIST 17B,0,27656,F,3:00pm - 3:50pm,HSSB 2251
History,HIST 17B,0,27664,M,5:00pm - 5:50pm,HSSB 4202
History,HIST 17B,0,57984,M,3:00pm - 3:50pm,GIRV 2135
History,HIST 17B,0,58008,T,1:00pm - 1:50pm,HSSB 2202
History,HIST 17B,0,64360,F,1:00pm - 1:50pm,GIRV 2135
History,HIST 20,1,MARTIN J A,M W,3:30pm - 4:45pm,GIRV 1004
History,HIST 20,0,27680,T,8:00 am - 8:50 am,GIRV 1108
History,HIST 20,0,27698,F,2:00pm - 2:50pm,SH 1609
History,HIST 20,0,27706,M,6:00pm - 6:50pm,SH 1609
History,HIST 20,0,27714,M,5:00pm - 5:50pm,SH 1609
History,HIST 20,0,27722,R,2:00pm - 2:50pm,HSSB 1214
History,HIST 20,0,27730,R,1:00pm - 1:50pm,HSSB 1227
History,HIST 20,0,65896,T,3:00pm - 3:50pm,HSSB 2201
History,HIST 20,0,65904,W,2:00pm - 2:50pm,HSSB 2202
History,HIST 20,0,65912,M,2:00pm - 2:50pm,HSSB 2202
History,HIST 25,1,FRUHSTUCK S,T R,9:30 am - 10:45am,TD-W 2600
History,HIST 25,0,64386,R,12:00pm - 12:50pm,HSSB 3202
History,HIST 25,0,64394,R,1:00pm - 1:50pm,HSSB 1215
History,HIST 25,0,64402,F,10:00am - 10:50am,HSSB 2201
History,HIST 49B,1,MIESCHER S F,T R,5:00pm - 6:15pm,LSB 1001
History,HIST 49B,0,55764,M,8:00 am - 8:50 am,GIRV 2110
History,HIST 49B,0,58024,F,3:00pm - 3:50pm,LSB 1101
History,HIST 49B,0,58032,W,1:00pm - 1:50pm,GIRV 1106
History,HIST 49B,0,58040,R,3:00pm - 3:50pm,GIRV 2135
History,HIST 49B,0,58057,F,4:00pm - 4:50pm,GIRV 1106
History,HIST 49B,0,58065,M,2:00pm - 2:50pm,GIRV 1106
History,HIST 74,1,O'CONNOR A M,M W,2:00pm - 3:15pm,HFH 1104
History,HIST 74,0,55780,T,8:00 am - 8:50 am,GIRV 2135
History,HIST 74,0,58073,T,9:00 am - 9:50 am,HSSB 2202
History,HIST 74,0,58081,F,8:00 am - 8:50 am,HSSB 1224
History,HIST 74,0,58099,W,4:00pm - 4:50pm,GIRV 2135
History,HIST 74,0,58107,W,5:00pm - 5:50pm,GIRV 2135
History,HIST 74,0,58115,W,6:00pm - 6:50pm,ELLSN2816
History,HIST 74,0,58123,F,9:00 am - 9:50 am,GIRV 2135
History,HIST 74,0,58131,F,10:00am - 10:50am,GIRV 2135
History,HIST 74,0,58149,F,11:00am - 11:50am,HSSB 2202
History,HIST 87,1,MCDONALD K L,T R,8:00 am - 9:15 am,CHEM 1171
History,HIST 87,0,58156,W,10:00am - 10:50am,ELLSN2816
History,HIST 87,0,58164,W,3:00pm - 3:50pm,HSSB 3202
History,HIST 87,0,58172,W,3:00pm - 3:50pm,GIRV 2135
History,HIST 87,0,58180,F,11:00am - 11:50am,GIRV 2135
History,HIST 87,0,58198,F,2:00pm - 2:50pm,GIRV 2135
History,HIST 87,0,58206,F,1:00pm - 1:50pm,ELLSN2816
History,HIST 99,1,T B A,,,T B A
History,HIST 100H,1,LANSING C L,R,1:00pm - 3:50pm,ELLSN2816
History,HIST 106B,1,BOULEY B A,M W F,10:00am - 10:50am,GIRV 2112
History,HIST 111F,1,LEE J W,M W,3:30pm - 4:45pm,ARTS 1356
History,HIST 115B,1,LANSING C L,M W,2:00pm - 3:15pm,387 1011
History,HIST 117E,1,FARMER S A,T R,2:00pm - 3:15pm,387 1011
History,HIST 121E,1,NORTH M F,T R,12:30pm - 1:45pm,387 1011
History,HIST 121R,1,BERNSTEIN H J,T,2:00pm - 4:50pm,HSSB 4041
History,HIST 133B,1,MARCUSE H,T R,2:00pm - 3:15pm,ARTS 1349
History,HIST 136M,1,CASTILLO-MUNO,M W,5:00pm - 6:15pm,ARTS 1356
History,HIST 140A,1,MCGEE J S,W F,12:30pm - 1:45pm,GIRV 2115
History,HIST 141A,1,HENDERSON J G,W F,9:30 am - 10:45am,GIRV 2115
History,HIST 144B,1,CHAVEZ-GARCIA,T R,2:00pm - 3:15pm,HFH 1104
History,HIST 146,1,ALSABAGH M H,M W,12:30pm - 1:45pm,387 1011
History,HIST 149AD,1,LAURENT-PERRA,T R,11:00am - 12:15pm,387 1011
History,HIST 151R,1,COBO BETANCOU,F,3:00pm - 5:50pm,GIRV 2110
History,HIST 156B,1,FREI C A,M W,3:30pm - 4:45pm,ARTS 1353
History,HIST 159R,1,CASE S H,T,11:00am - 1:50pm,HSSB 4041
History,HIST 166D,1,KALMAN L,M W,2:00pm - 3:15pm,EMBARHALL
History,HIST 166R,1,KALMAN L,W,9:00 am - 11:50am,HSSB 4020
History,HIST 168CR,1,CASTILLO-MUNO,M,12:00pm - 2:50pm,HSSB 4020
History,HIST 172A,1,BERGSTROM R E,M W,3:30pm - 4:45pm,387 1011
History,HIST 176B,1,BROOKS J F,M W,2:00pm - 3:15pm,PHELP1260
History,HIST 184A,1,BARBIERI-LOW,T R,9:30 am - 10:45am,387 1011
History,HIST 185A,1,JI X,M W,9:30 am - 10:45am,387 1015
History,HIST 193F,1,JACOBSON L,T R,12:30pm - 1:45pm,HFH 1104
History,HIST 194BH,1,EDGAR A L,W,1:00pm - 3:50pm,HSSB 4020
History,HIST 195IA,1,BERGSTROM R E,T,1:00pm - 3:50pm,HSSB 4020
History,HIST 199,1,T B A,,,T B A
History,HIST 199RA,1,T B A,,,T B A
Interdisciplinary,INT 10,1,ROOSE H M,M,5:00pm - 6:15pm,PHELP1425
Interdisciplinary,INT 75,1,PRYSTOWSKY J,T,5:00pm - 7:20pm,EMBARHALL
Interdisciplinary,INT 75,0,28555,W,12:00pm - 12:50pm,PHELP1425
Interdisciplinary,INT 75,0,28563,W,11:00am - 11:50am,PHELP1425
Interdisciplinary,INT 75,0,28571,W,1:00pm - 1:50pm,PHELP1160
Interdisciplinary,INT 75,0,28589,W,2:00pm - 2:50pm,PHELP1425
Interdisciplinary,INT 80EM,1,NOVAK M J,T R,12:30pm - 1:45pm,ARTS 1353
Interdisciplinary,INT 80EM,0,28605,T,4:00pm - 4:50pm,GIRV 2135
Interdisciplinary,INT 80EM,0,28613,R,2:00pm - 2:50pm,GIRV 2120
Interdisciplinary,INT 80EM,0,28621,R,3:00pm - 3:50pm,HSSB 4202
Interdisciplinary,INT 84AH,1,BIBILASHVILI,W,5:00pm - 6:50pm,BRDA 3302
Interdisciplinary,INT 84AQ,1,BERMUDEZ S,R,2:00pm - 3:50pm,HSSB 2201
Interdisciplinary,INT 84ZB,1,SIMMS A R,T R,4:00pm - 4:50pm,GIRV 1106
Interdisciplinary,INT 84ZI,1,MAZER S J,F,12:30pm - 5:20pm,LSB 4307
Interdisciplinary,INT 84ZT,1,STOPPLE J,M W,8:00 am - 8:50 am,SH 1607
Interdisciplinary,INT 84ZW,1,WELDEAB S,F,2:00pm - 3:50pm,GIRV 1108
Interdisciplinary,INT 89AA,1,CORTIJO A||CASTILLO J L||,W,1:00pm - 2:50pm,GIRV 2116
Interdisciplinary,INT 89AD,1,POOLE S J||CARLSON C A||,F,2:00pm - 3:50pm,GIRV 2129
Interdisciplinary,INT 94FH,1,SINGER G H S,T,12:00pm - 12:50pm,ED 4205
Interdisciplinary,INT 94JK,1,MCCRACKEN E,T,2:00pm - 4:20pm,HSSB 3202
Interdisciplinary,INT 94JV,1,COOPER D,T,2:00pm - 2:50pm,HSSB 3201
Interdisciplinary,INT 94NU,1,GARCIA M T,M,9:00 am - 10:50am,HSSB 3202
