courseID,enrollCode,days,time,loction
MCDB 1BL,BUEHNER T DFINKELSTEIN R||LOW S H||NGUYEN A T||GONZALEZ NINO||WILTON M B||NGUYEN A T||PICCIANI DE S||NGUYEN A T||WILSON S K||NGUYEN A T||PICCIANI DE S||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||CEDENO T H||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KLOPE M M||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KONTTINEN O R||NGUYEN A T||MADEJSKA A A||NGUYEN A T||CEDENO T H||NGUYEN A T||LADD T M||NGUYEN A T||WILSON S K||NGUYEN A T||MADEJSKA A A||NGUYEN A T||ORELLANA C J||NGUYEN A T||VANDER ZEE D||NGUYEN A T||LADD T M||NGUYEN A T||VANDER ZEE D||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||VANDER ZEE D||NGUYEN A T||WILSON S K||NGUYEN A T||CHUNG J||NGUYEN A T||KLOPE M M||NGUYEN A T||ORELLANA C J||,F,9:00 am - 11:50am,BSIF 2211
MCDB 1BL,BUEHNER T DFINKELSTEIN R||LOW S H||NGUYEN A T||GONZALEZ NINO||WILTON M B||NGUYEN A T||PICCIANI DE S||NGUYEN A T||WILSON S K||NGUYEN A T||PICCIANI DE S||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||CEDENO T H||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KLOPE M M||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KONTTINEN O R||NGUYEN A T||MADEJSKA A A||NGUYEN A T||CEDENO T H||NGUYEN A T||LADD T M||NGUYEN A T||WILSON S K||NGUYEN A T||MADEJSKA A A||NGUYEN A T||ORELLANA C J||NGUYEN A T||VANDER ZEE D||NGUYEN A T||LADD T M||NGUYEN A T||VANDER ZEE D||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||VANDER ZEE D||NGUYEN A T||WILSON S K||NGUYEN A T||CHUNG J||NGUYEN A T||KLOPE M M||NGUYEN A T||ORELLANA C J||NGUYEN A T||LAPERRIERE S||,W,4:00pm - 6:50pm,BSIF 2211
MCDB 1BL,BUEHNER T DFINKELSTEIN R||LOW S H||NGUYEN A T||GONZALEZ NINO||WILTON M B||NGUYEN A T||PICCIANI DE S||NGUYEN A T||WILSON S K||NGUYEN A T||PICCIANI DE S||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||CEDENO T H||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KLOPE M M||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KONTTINEN O R||NGUYEN A T||MADEJSKA A A||NGUYEN A T||CEDENO T H||NGUYEN A T||LADD T M||NGUYEN A T||WILSON S K||NGUYEN A T||MADEJSKA A A||NGUYEN A T||ORELLANA C J||NGUYEN A T||VANDER ZEE D||NGUYEN A T||LADD T M||NGUYEN A T||VANDER ZEE D||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||VANDER ZEE D||NGUYEN A T||WILSON S K||NGUYEN A T||CHUNG J||NGUYEN A T||KLOPE M M||NGUYEN A T||ORELLANA C J||NGUYEN A T||LAPERRIERE S||NGUYEN A T||ORELLANA C J||,W,4:00pm - 6:50pm,BSIF 2112
MCDB 1BL,NGUYEN A T,F,4:00pm - 6:50pm,BSIF 2112
MCDB 1BL,NGUYEN A TNGUYEN A T||SINGH S||,F,4:00pm - 6:50pm,BSIF 2211
MCDB 1BL,NGUYEN A TNGUYEN A T||SINGH S||NGUYEN A T||EMERY K A||,T,8:00 am - 10:50am,LSB 1007
MCDB 1BL,NGUYEN A TNGUYEN A T||SINGH S||NGUYEN A T||EMERY K A||NGUYEN A T||SINGH S||,T,1:00pm - 3:50pm,LSB 1007
MCDB 1BL,NGUYEN A TNGUYEN A T||SINGH S||NGUYEN A T||EMERY K A||NGUYEN A T||SINGH S||NGUYEN A T||EMERY K A||,T,4:00pm - 6:50pm,LSB 1007
MCDB 1BL,NGUYEN A TNGUYEN A T||SINGH S||NGUYEN A T||EMERY K A||NGUYEN A T||SINGH S||NGUYEN A T||EMERY K A||NGUYEN A T||CHICK B Y||,T,7:00pm - 9:50pm,LSB 1007
MCDB 1BL,NGUYEN A TNGUYEN A T||SINGH S||NGUYEN A T||EMERY K A||NGUYEN A T||SINGH S||NGUYEN A T||EMERY K A||NGUYEN A T||CHICK B Y||NGUYEN A T||EMERY K A||,W,9:00 am - 11:50am,LSB 1007
MCDB 1BL,NGUYEN A TNGUYEN A T||SINGH S||NGUYEN A T||EMERY K A||NGUYEN A T||SINGH S||NGUYEN A T||EMERY K A||NGUYEN A T||CHICK B Y||NGUYEN A T||EMERY K A||NGUYEN A T||CULHANE K E||,W,1:00pm - 3:50pm,LSB 1007
MCDB 1BL,NGUYEN A TNGUYEN A T||SINGH S||NGUYEN A T||EMERY K A||NGUYEN A T||SINGH S||NGUYEN A T||EMERY K A||NGUYEN A T||CHICK B Y||NGUYEN A T||EMERY K A||NGUYEN A T||CULHANE K E||NGUYEN A T||CULHANE K E||,W,4:00pm - 6:50pm,LSB 1007
MCDB 1BL,NGUYEN A TNGUYEN A T||SINGH S||NGUYEN A T||EMERY K A||NGUYEN A T||SINGH S||NGUYEN A T||EMERY K A||NGUYEN A T||CHICK B Y||NGUYEN A T||EMERY K A||NGUYEN A T||CULHANE K E||NGUYEN A T||CULHANE K E||NGUYEN A T||CHICK B Y||,W,7:00pm - 9:50pm,LSB 1007
MCDB 1BL,NGUYEN A TNGUYEN A T||SINGH S||NGUYEN A T||EMERY K A||NGUYEN A T||SINGH S||NGUYEN A T||EMERY K A||NGUYEN A T||CHICK B Y||NGUYEN A T||EMERY K A||NGUYEN A T||CULHANE K E||NGUYEN A T||CULHANE K E||NGUYEN A T||CHICK B Y||NGUYEN A T||LADD M C||,R,8:00 am - 10:50am,LSB 1007
MCDB 1BL,NGUYEN A TNGUYEN A T||SINGH S||NGUYEN A T||EMERY K A||NGUYEN A T||SINGH S||NGUYEN A T||EMERY K A||NGUYEN A T||CHICK B Y||NGUYEN A T||EMERY K A||NGUYEN A T||CULHANE K E||NGUYEN A T||CULHANE K E||NGUYEN A T||CHICK B Y||NGUYEN A T||LADD M C||NGUYEN A T||LADD M C||,R,1:00pm - 3:50pm,LSB 1007
