,subjectName,courseID,lecOrSection,proName,enrollCode,days,time,location
2113,Hebrew,HEB 114B,1,AMIHAY A,,M W,9:30 am - 10:45am,PHELP1445
2114,History,HIST 2A,1,DIGESER E D,,T R,11:00am - 12:15pm,HFH 1104
2115,History,HIST 2A,0,DIGESER E D,57182,M,12:00pm - 12:50pm,HSSB 1228
2116,History,HIST 2A,0,DIGESER E D,57190,M,4:00pm - 4:50pm,HSSB 2202
2117,History,HIST 2A,0,DIGESER E D,57208,M,3:00pm - 3:50pm,HSSB 2202
2118,History,HIST 2A,0,DIGESER E D,57216,T,4:00pm - 4:50pm,HSSB 3201
2119,History,HIST 2A,0,DIGESER E D,57224,T,5:00pm - 5:50pm,HSSB 2202
2120,History,HIST 2A,0,DIGESER E D,57232,T,6:00pm - 6:50pm,HSSB 2202
2121,History,HIST 2A,0,DIGESER E D,57240,T,2:00pm - 2:50pm,HSSB 2202
2122,History,HIST 2A,0,DIGESER E D,57257,W,3:00pm - 3:50pm,HSSB 4202
2123,History,HIST 2A,0,DIGESER E D,57265,W,2:00pm - 2:50pm,HSSB 4201
2124,History,HIST 2B,1,ROBERTS L S,,T R,12:30pm - 1:45pm,IV THEA1
2125,History,HIST 2B,0,ROBERTS L S,26807,T,4:00pm - 4:50pm,HSSB 2201
2126,History,HIST 2B,0,ROBERTS L S,26815,W,5:00pm - 5:50pm,HSSB 3202
2127,History,HIST 2B,0,ROBERTS L S,26823,W,6:00pm - 6:50pm,GIRV 2135
2128,History,HIST 2B,0,ROBERTS L S,26831,W,7:00pm - 7:50pm,GIRV 2135
2129,History,HIST 2B,0,ROBERTS L S,26849,F,8:00 am - 8:50 am,HSSB 1236
2130,History,HIST 2B,0,ROBERTS L S,26856,R,4:00pm - 4:50pm,HSSB 2252
2131,History,HIST 2B,0,ROBERTS L S,26864,R,8:00 am - 8:50 am,HSSB 2202
2132,History,HIST 2B,0,ROBERTS L S,26872,R,6:00pm - 6:50pm,HSSB 2202
2133,History,HIST 2B,0,ROBERTS L S,26880,R,7:00pm - 7:50pm,GIRV 2135
2134,History,HIST 2B,0,ROBERTS L S,26898,F,9:00 am - 9:50 am,HSSB 2202
2135,History,HIST 2B,0,ROBERTS L S,26906,F,10:00am - 10:50am,HSSB 2202
2136,History,HIST 2B,0,ROBERTS L S,26914,F,11:00am - 11:50am,HSSB 2201
2137,History,HIST 2B,0,ROBERTS L S,26922,F,2:00pm - 2:50pm,HSSB 2202
2138,History,HIST 2B,0,ROBERTS L S,26930,F,3:00pm - 3:50pm,GIRV 2135
2139,History,HIST 2B,0,ROBERTS L S,26948,F,4:00pm - 4:50pm,GIRV 2135
2140,History,HIST 2B,0,ROBERTS L S,26955,M,12:00pm - 12:50pm,GIRV 2135
2141,History,HIST 2B,0,ROBERTS L S,26963,M,1:00pm - 1:50pm,HSSB 2202
2142,History,HIST 2B,0,ROBERTS L S,26971,M,5:00pm - 5:50pm,HSSB 2202
2143,History,HIST 2B,0,ROBERTS L S,26989,M,9:00 am - 9:50 am,GIRV 2135
2144,History,HIST 2B,0,ROBERTS L S,26997,M,4:00pm - 4:50pm,GIRV 2135
2145,History,HIST 2B,0,ROBERTS L S,27003,M,5:00pm - 5:50pm,GIRV 2135
2146,History,HIST 2B,0,ROBERTS L S,57273,T,8:00 am - 8:50 am,HSSB 2202
2147,History,HIST 2B,0,ROBERTS L S,57281,F,1:00pm - 1:50pm,HSSB 2202
2148,History,HIST 2B,0,ROBERTS L S,57299,M,1:00pm - 1:50pm,ELLSN2816
2149,History,HIST 4B,1,SONNINO P M,,T R,3:30pm - 4:45pm,CHEM 1179
2150,History,HIST 4B,0,SONNINO P M,27029,T,5:00pm - 5:50pm,GIRV 2135
2151,History,HIST 4B,0,SONNINO P M,27037,F,8:00 am - 8:50 am,ELLSN2816
2152,History,HIST 4B,0,SONNINO P M,27045,R,9:00 am - 9:50 am,HSSB 2202
2153,History,HIST 4B,0,SONNINO P M,27052,T,6:00pm - 6:50pm,GIRV 2135
2154,History,HIST 4B,0,SONNINO P M,27060,W,8:00 am - 8:50 am,GIRV 2135
2155,History,HIST 4B,0,SONNINO P M,27078,W,9:00 am - 9:50 am,GIRV 2135
2156,History,HIST 4B,0,SONNINO P M,27086,F,3:00pm - 3:50pm,ELLSN2816
2157,History,HIST 4B,0,SONNINO P M,27094,W,7:00pm - 7:50pm,ELLSN2816
2158,History,HIST 4B,0,SONNINO P M,27102,R,8:00 am - 8:50 am,ELLSN2816
2159,History,HIST 4B,0,SONNINO P M,27110,F,4:00pm - 4:50pm,ELLSN2816
2160,History,HIST 4B,0,SONNINO P M,27128,W,1:00pm - 1:50pm,HSSB 2202
2161,History,HIST 4B,0,SONNINO P M,27136,R,7:00pm - 7:50pm,ELLSN2816
2162,History,HIST 4B,0,SONNINO P M,27144,R,6:00pm - 6:50pm,GIRV 2135
2163,History,HIST 4B,0,SONNINO P M,27151,R,5:00pm - 5:50pm,GIRV 2135
2164,History,HIST 4B,0,SONNINO P M,27169,R,9:00 am - 9:50 am,ELLSN2816
2165,History,HIST 4B,0,SONNINO P M,27177,W,4:00pm - 4:50pm,HSSB 3202
2166,History,HIST 4B,0,SONNINO P M,27185,W,2:00pm - 2:50pm,HSSB 3202
2167,History,HIST 4B,0,SONNINO P M,27193,W,3:00pm - 3:50pm,HSSB 4201
2168,History,HIST 8,1,LAURENT-PERRA,,T R,5:00pm - 6:15pm,CHEM 1171
2169,History,HIST 8,0,LAURENT-PERRA,27243,M,7:00pm - 7:50pm,ELLSN2816
2170,History,HIST 8,0,LAURENT-PERRA,27250,T,8:00 am - 8:50 am,ELLSN2816
2171,History,HIST 8,0,LAURENT-PERRA,27268,T,9:00 am - 9:50 am,ELLSN2816
2172,History,HIST 8,0,LAURENT-PERRA,27276,T,10:00am - 10:50am,HSSB 2202
2173,History,HIST 8,0,LAURENT-PERRA,27284,W,12:00pm - 12:50pm,HSSB 1228
2174,History,HIST 8,0,LAURENT-PERRA,27292,W,1:00pm - 1:50pm,ELLSN2816
2175,History,HIST 9,1,PLANE A M,,T,9:00 am - 11:50am,HSSB 4020
2176,History,HIST 9,1,CHATTO U,,T R,2:00pm - 3:15pm,GIRV 2124
2177,History,HIST 17B,1,STEPHENS C C,,T R,3:30pm - 4:45pm,IV THEA1
2178,History,HIST 17B,0,STEPHENS C C,27433,M,2:00pm - 2:50pm,HSSB 4201
2179,History,HIST 17B,0,STEPHENS C C,27441,M,8:00 am - 8:50 am,GIRV 2135
2180,History,HIST 17B,0,STEPHENS C C,27458,M,3:00pm - 3:50pm,HSSB 4201
2181,History,HIST 17B,0,STEPHENS C C,27466,T,8:00 am - 8:50 am,HSSB 2201
2182,History,HIST 17B,0,STEPHENS C C,27474,M,5:00pm - 5:50pm,GIRV 1108
2183,History,HIST 17B,0,STEPHENS C C,27482,T,5:00pm - 5:50pm,HSSB 2201
2184,History,HIST 17B,0,STEPHENS C C,27490,T,6:00pm - 6:50pm,HSSB 2201
2185,History,HIST 17B,0,STEPHENS C C,27508,W,8:00 am - 8:50 am,HSSB 2202
2186,History,HIST 17B,0,STEPHENS C C,27516,F,12:00pm - 12:50pm,GIRV 2135
2187,History,HIST 17B,0,STEPHENS C C,27524,W,5:00pm - 5:50pm,HSSB 4041
2188,History,HIST 17B,0,STEPHENS C C,27532,T,2:00pm - 2:50pm,GIRV 2135
2189,History,HIST 17B,0,STEPHENS C C,27540,R,8:00 am - 8:50 am,GIRV 2135
2190,History,HIST 17B,0,STEPHENS C C,27557,M,8:00 am - 8:50 am,HSSB 2251
2191,History,HIST 17B,0,STEPHENS C C,27565,R,5:00pm - 5:50pm,HSSB 2202
2192,History,HIST 17B,0,STEPHENS C C,27573,R,6:00pm - 6:50pm,HSSB 3201
2193,History,HIST 17B,0,STEPHENS C C,27581,F,8:00 am - 8:50 am,HSSB 2202
2194,History,HIST 17B,0,STEPHENS C C,27599,F,9:00 am - 9:50 am,HSSB 2201
2195,History,HIST 17B,0,STEPHENS C C,27607,M,7:00pm - 7:50pm,HSSB 2251
2196,History,HIST 17B,0,STEPHENS C C,27615,F,3:00pm - 3:50pm,HSSB 2202
2197,History,HIST 17B,0,STEPHENS C C,27623,W,3:00pm - 3:50pm,HSSB 1232
2198,History,HIST 17B,0,STEPHENS C C,27631,F,8:00 am - 8:50 am,HSSB 2251
2199,History,HIST 17B,0,STEPHENS C C,27649,F,4:00pm - 4:50pm,HSSB 2202
2200,History,HIST 17B,0,STEPHENS C C,27656,F,3:00pm - 3:50pm,HSSB 2251
2201,History,HIST 17B,0,STEPHENS C C,27664,M,5:00pm - 5:50pm,HSSB 4202
2202,History,HIST 17B,0,STEPHENS C C,57984,M,3:00pm - 3:50pm,GIRV 2135
2203,History,HIST 17B,0,STEPHENS C C,58008,T,1:00pm - 1:50pm,HSSB 2202
2204,History,HIST 17B,0,STEPHENS C C,64360,F,1:00pm - 1:50pm,GIRV 2135
2205,History,HIST 20,1,MARTIN J A,,M W,3:30pm - 4:45pm,GIRV 1004
2206,History,HIST 20,0,MARTIN J A,27680,T,8:00 am - 8:50 am,GIRV 1108
2207,History,HIST 20,0,MARTIN J A,27698,F,2:00pm - 2:50pm,SH 1609
2208,History,HIST 20,0,MARTIN J A,27706,M,6:00pm - 6:50pm,SH 1609
2209,History,HIST 20,0,MARTIN J A,27714,M,5:00pm - 5:50pm,SH 1609
2210,History,HIST 20,0,MARTIN J A,27722,R,2:00pm - 2:50pm,HSSB 1214
2211,History,HIST 20,0,MARTIN J A,27730,R,1:00pm - 1:50pm,HSSB 1227
2212,History,HIST 20,0,MARTIN J A,65896,T,3:00pm - 3:50pm,HSSB 2201
2213,History,HIST 20,0,MARTIN J A,65904,W,2:00pm - 2:50pm,HSSB 2202
2214,History,HIST 20,0,MARTIN J A,65912,M,2:00pm - 2:50pm,HSSB 2202
2215,History,HIST 25,1,FRUHSTUCK S,,T R,9:30 am - 10:45am,TD-W 2600
2216,History,HIST 25,0,FRUHSTUCK S,64386,R,12:00pm - 12:50pm,HSSB 3202
2217,History,HIST 25,0,FRUHSTUCK S,64394,R,1:00pm - 1:50pm,HSSB 1215
2218,History,HIST 25,0,FRUHSTUCK S,64402,F,10:00am - 10:50am,HSSB 2201
2219,History,HIST 49B,1,MIESCHER S F,,T R,5:00pm - 6:15pm,LSB 1001
2220,History,HIST 49B,0,MIESCHER S F,55764,M,8:00 am - 8:50 am,GIRV 2110
2221,History,HIST 49B,0,MIESCHER S F,58024,F,3:00pm - 3:50pm,LSB 1101
2222,History,HIST 49B,0,MIESCHER S F,58032,W,1:00pm - 1:50pm,GIRV 1106
2223,History,HIST 49B,0,MIESCHER S F,58040,R,3:00pm - 3:50pm,GIRV 2135
2224,History,HIST 49B,0,MIESCHER S F,58057,F,4:00pm - 4:50pm,GIRV 1106
2225,History,HIST 49B,0,MIESCHER S F,58065,M,2:00pm - 2:50pm,GIRV 1106
2226,History,HIST 74,1,O'CONNOR A M,,M W,2:00pm - 3:15pm,HFH 1104
2227,History,HIST 74,0,O'CONNOR A M,55780,T,8:00 am - 8:50 am,GIRV 2135
2228,History,HIST 74,0,O'CONNOR A M,58073,T,9:00 am - 9:50 am,HSSB 2202
2229,History,HIST 74,0,O'CONNOR A M,58081,F,8:00 am - 8:50 am,HSSB 1224
2230,History,HIST 74,0,O'CONNOR A M,58099,W,4:00pm - 4:50pm,GIRV 2135
2231,History,HIST 74,0,O'CONNOR A M,58107,W,5:00pm - 5:50pm,GIRV 2135
2232,History,HIST 74,0,O'CONNOR A M,58115,W,6:00pm - 6:50pm,ELLSN2816
2233,History,HIST 74,0,O'CONNOR A M,58123,F,9:00 am - 9:50 am,GIRV 2135
2234,History,HIST 74,0,O'CONNOR A M,58131,F,10:00am - 10:50am,GIRV 2135
2235,History,HIST 74,0,O'CONNOR A M,58149,F,11:00am - 11:50am,HSSB 2202
2236,History,HIST 87,1,MCDONALD K L,,T R,8:00 am - 9:15 am,CHEM 1171
2237,History,HIST 87,0,MCDONALD K L,58156,W,10:00am - 10:50am,ELLSN2816
2238,History,HIST 87,0,MCDONALD K L,58164,W,3:00pm - 3:50pm,HSSB 3202
2239,History,HIST 87,0,MCDONALD K L,58172,W,3:00pm - 3:50pm,GIRV 2135
2240,History,HIST 87,0,MCDONALD K L,58180,F,11:00am - 11:50am,GIRV 2135
2241,History,HIST 87,0,MCDONALD K L,58198,F,2:00pm - 2:50pm,GIRV 2135
2242,History,HIST 87,0,MCDONALD K L,58206,F,1:00pm - 1:50pm,ELLSN2816
2243,History,HIST 99,1,T B A,,,,T B A
2244,History,HIST 100H,1,LANSING C L,,R,1:00pm - 3:50pm,ELLSN2816
2245,History,HIST 106B,1,BOULEY B A,,M W F,10:00am - 10:50am,GIRV 2112
2246,History,HIST 111F,1,LEE J W,,M W,3:30pm - 4:45pm,ARTS 1356
2247,History,HIST 115B,1,LANSING C L,,M W,2:00pm - 3:15pm,387 1011
2248,History,HIST 117E,1,FARMER S A,,T R,2:00pm - 3:15pm,387 1011
2249,History,HIST 121E,1,NORTH M F,,T R,12:30pm - 1:45pm,387 1011
2250,History,HIST 121R,1,BERNSTEIN H J,,T,2:00pm - 4:50pm,HSSB 4041
2251,History,HIST 133B,1,MARCUSE H,,T R,2:00pm - 3:15pm,ARTS 1349
2252,History,HIST 136M,1,CASTILLO-MUNO,,M W,5:00pm - 6:15pm,ARTS 1356
2253,History,HIST 140A,1,MCGEE J S,,W F,12:30pm - 1:45pm,GIRV 2115
2254,History,HIST 141A,1,HENDERSON J G,,W F,9:30 am - 10:45am,GIRV 2115
2255,History,HIST 144B,1,CHAVEZ-GARCIA,,T R,2:00pm - 3:15pm,HFH 1104
2256,History,HIST 146,1,ALSABAGH M H,,M W,12:30pm - 1:45pm,387 1011
2257,History,HIST 149AD,1,LAURENT-PERRA,,T R,11:00am - 12:15pm,387 1011
2258,History,HIST 151R,1,COBO BETANCOU,,F,3:00pm - 5:50pm,GIRV 2110
2259,History,HIST 156B,1,FREI C A,,M W,3:30pm - 4:45pm,ARTS 1353
2260,History,HIST 159R,1,CASE S H,,T,11:00am - 1:50pm,HSSB 4041
2261,History,HIST 166D,1,KALMAN L,,M W,2:00pm - 3:15pm,EMBARHALL
2262,History,HIST 166R,1,KALMAN L,,W,9:00 am - 11:50am,HSSB 4020
2263,History,HIST 168CR,1,CASTILLO-MUNO,,M,12:00pm - 2:50pm,HSSB 4020
2264,History,HIST 172A,1,BERGSTROM R E,,M W,3:30pm - 4:45pm,387 1011
2265,History,HIST 176B,1,BROOKS J F,,M W,2:00pm - 3:15pm,PHELP1260
2266,History,HIST 184A,1,BARBIERI-LOW,,T R,9:30 am - 10:45am,387 1011
2267,History,HIST 185A,1,JI X,,M W,9:30 am - 10:45am,387 1015
2268,History,HIST 193F,1,JACOBSON L,,T R,12:30pm - 1:45pm,HFH 1104
2269,History,HIST 194BH,1,EDGAR A L,,W,1:00pm - 3:50pm,HSSB 4020
2270,History,HIST 195IA,1,BERGSTROM R E,,T,1:00pm - 3:50pm,HSSB 4020
2271,History,HIST 199,1,T B A,,,,T B A
2272,History,HIST 199RA,1,T B A,,,,T B A
2273,Interdisciplinary,INT 10,1,ROOSE H M,,M,5:00pm - 6:15pm,PHELP1425
2274,Interdisciplinary,INT 75,1,PRYSTOWSKY J,,T,5:00pm - 7:20pm,EMBARHALL
2275,Interdisciplinary,INT 75,0,PRYSTOWSKY J,28555,W,12:00pm - 12:50pm,PHELP1425
2276,Interdisciplinary,INT 75,0,PRYSTOWSKY J,28563,W,11:00am - 11:50am,PHELP1425
2277,Interdisciplinary,INT 75,0,PRYSTOWSKY J,28571,W,1:00pm - 1:50pm,PHELP1160
2278,Interdisciplinary,INT 75,0,PRYSTOWSKY J,28589,W,2:00pm - 2:50pm,PHELP1425
2279,Interdisciplinary,INT 80EM,1,NOVAK M J,,T R,12:30pm - 1:45pm,ARTS 1353
2280,Interdisciplinary,INT 80EM,0,NOVAK M J,28605,T,4:00pm - 4:50pm,GIRV 2135
2281,Interdisciplinary,INT 80EM,0,NOVAK M J,28613,R,2:00pm - 2:50pm,GIRV 2120
2282,Interdisciplinary,INT 80EM,0,NOVAK M J,28621,R,3:00pm - 3:50pm,HSSB 4202
2283,Interdisciplinary,INT 84AH,1,BIBILASHVILI,,W,5:00pm - 6:50pm,BRDA 3302
2284,Interdisciplinary,INT 84AQ,1,BERMUDEZ S,,R,2:00pm - 3:50pm,HSSB 2201
2285,Interdisciplinary,INT 84ZB,1,SIMMS A R,,T R,4:00pm - 4:50pm,GIRV 1106
2286,Interdisciplinary,INT 84ZI,1,MAZER S J,,F,12:30pm - 5:20pm,LSB 4307
2287,Interdisciplinary,INT 84ZT,1,STOPPLE J,,M W,8:00 am - 8:50 am,SH 1607
2288,Interdisciplinary,INT 84ZW,1,WELDEAB S,,F,2:00pm - 3:50pm,GIRV 1108
2289,Interdisciplinary,INT 89AA,1,CORTIJO A||CASTILLO J L||,,W,1:00pm - 2:50pm,GIRV 2116
2290,Interdisciplinary,INT 89AD,1,POOLE S J||CARLSON C A||,,F,2:00pm - 3:50pm,GIRV 2129
2291,Interdisciplinary,INT 94FH,1,SINGER G H S,,T,12:00pm - 12:50pm,ED 4205
2292,Interdisciplinary,INT 94JK,1,MCCRACKEN E,,T,2:00pm - 4:20pm,HSSB 3202
2293,Interdisciplinary,INT 94JV,1,COOPER D,,T,2:00pm - 2:50pm,HSSB 3201
2294,Interdisciplinary,INT 94NU,1,GARCIA M T,,M,9:00 am - 10:50am,HSSB 3202
2295,Interdisciplinary,INT 94PO,1,SCOTT V,,W,4:00pm - 4:50pm,TD-W 1530
2296,Interdisciplinary,INT 94QC,1,NORRIS A,,W,9:00 am - 9:50 am,GIRV 2110
2297,Interdisciplinary,INT 94SH,1,JAMIESON A E,,W,1:00pm - 1:50pm,RECEN2103
2298,Interdisciplinary,INT 94TI,1,FELBER J,,T,4:00pm - 4:50pm,MUSIC2224
2299,Interdisciplinary,INT 94TJ,1,DUFFY A E,,F,10:00am - 11:50am,GIRV 2110
2300,Interdisciplinary,INT 94UI,1,DONELAN J H,,T,10:00am - 10:50am,GIRV 1106
2301,Interdisciplinary,INT 94UO,1,SAMUELS R D,,T,12:00pm - 12:50pm,HSSB 3201
2302,Interdisciplinary,INT 94UP,1,PATTERSON K A,,M,12:00pm - 1:50pm,HSSB 3202
2303,Interdisciplinary,INT 94US,1,GALLUCCI R||ERICKSON B L||,,T,9:00 am - 9:50 am,HSSB 3202
2304,Interdisciplinary,INT 94UT,1,ALVES FERREIR,,M W,8:00 am - 8:50 am,HSSB 2201
2305,Interdisciplinary,INT 94VA,1,SORAPURE M I,,W,5:00pm - 5:50pm,SSMS 1005
2306,Interdisciplinary,INT 94VC,1,FEINSTEIN S C,,W,12:00pm - 12:50pm,HSSB 3202
2307,Interdisciplinary,INT 94VD,1,MCCARTHY C R,,W,5:00pm - 5:50pm,HSSB 1105
2308,Interdisciplinary,INT 94VE,1,LEE H,,R,5:00pm - 5:50pm,
2309,Interdisciplinary,INT 94VF,1,HELLIER-TINOC,,T,5:00pm - 5:50pm,HSSB 1143
2310,Interdisciplinary,INT 94VG,1,MITCHELL G M,,T,3:00pm - 4:50pm,TD-W 1530
2311,Interdisciplinary,INT 98RA,1,T B A,,,,T B A
2312,Interdisciplinary,INT 105,1,FANCHER P J,,T,5:00pm - 6:15pm,SH 1432
2313,Interdisciplinary,INT 108,1,FANCHER P J,,T,3:30pm - 4:45pm,PHELP1444
2314,Interdisciplinary,INT CS 120,1,SMITH S R,,T R,2:00pm - 3:15pm,CRST 136
2315,Interdisciplinary,INT 156BE,1,JARRETT G C,,T R,2:00pm - 3:15pm,GIRV 1116
2316,Interdisciplinary,INT 184DH,1,BLAIN S M,,,,T B A
2317,Interdisciplinary,INT 184PD,1,BLAIN S M,,,,T B A
2318,Interdisciplinary,INT 184ZB,1,WELTER V W,,T,11:00am - 12:50pm,GIRV 2135
2319,Interdisciplinary,INT 185CT,1,BENJAMIN R,,W,10:00am - 11:50am,HSSB 5024
2320,Interdisciplinary,INT 185CW,1,DONNELLY B,,M W,5:00pm - 6:15pm,SH 2635
2321,Interdisciplinary,INT 185MT,1,GENOVA G L,,T R,7:00pm - 8:50pm,PHELP1440
2322,Interdisciplinary,INT 185ST,1,ANDERSON E K,,F,3:00pm - 4:50pm,TD-W 2600
2323,Interdisciplinary,INT 185VW,1,DERWIN S,,W,3:00pm - 5:30pm,HSSB 6056
2324,Interdisciplinary,INT 186AC,1,BARLOW C F,,T,3:00pm - 4:50pm,MUSIC1145
2325,Interdisciplinary,INT 186AM,1,STUART D D,,F,2:00pm - 2:50pm,HSSB 2201
2326,Interdisciplinary,INT 186AP,1,ALDANA G V,,W,1:00pm - 1:50pm,SH 1623
2327,Interdisciplinary,INT 186AQ,1,CASILLAS D I,,W,2:00pm - 2:50pm,SH 1713
2328,Interdisciplinary,INT 186AR,1,MITCHELL G M,,T,3:00pm - 4:50pm,TD-W 1530
2329,Interdisciplinary,INT 187AC,1,MORGAN M L,,T,4:30pm - 6:30pm,
2330,Interdisciplinary,INT 187AD,1,DUTSCH D||LUPI J P||,,M,5:00pm - 6:50pm,GIRV 2123
2331,Interdisciplinary,INT 187AE,1,WILTON M B||HENDERSON J G||,,R,10:00am - 11:50am,HSSB 4020
2332,Interdisciplinary,INT 190MA,1,SCHNEIDER B E,,F,12:00pm - 1:00pm,GIRV 2110
2333,Interdisciplinary,INT 190MB,1,SCHNEIDER B E,,M,10:00am - 11:00am,GIRV 1106
2334,Interdisciplinary,INT 192DC,1,ADLER-KASSNER,,,,T B A
2335,Interdisciplinary,INT 199DC,1,ADLER-KASSNER,,,,T B A
2336,Interdisciplinary,INT 199H,1,BLAIN S M,,,,T B A
2337,Interdisciplinary(CreativeStudies),INT CS 120,1,T B A,,T R,2:00pm - 3:15pm,CRST 136
2338,Italian,ITAL 1,1,DE SIMONE T,,MTWR,10:00am - 10:50am,PHELP1508
2339,Italian,ITAL 1,1,DE SIMONE T,,MTWR,11:00am - 11:50am,GIRV 1116
2340,Italian,ITAL 1,1,CRICKETTE M E,,MTWR,1:00pm - 1:50pm,HSSB 2251
2341,Italian,ITAL 1,1,CRICKETTE M E,,MTWR,2:00pm - 2:50pm,HSSB 1228
2342,Italian,ITAL 1HY,1,PADULA V,,T R,9:30 am - 10:45am,PHELP5309
2343,Italian,ITAL 1HY,0,PADULA V,57943,,,T B A
2344,Italian,ITAL 2,1,BORROMEO C,,MTWR,12:00pm - 12:50pm,PHELP5309
2345,Italian,ITAL 2,1,FIORINA C P,,MTWR,10:00am - 10:50am,HSSB 1232
2346,Italian,ITAL 2,1,BORROMEO C,,MTWR,1:00pm - 1:50pm,PHELP3523
2347,Italian,ITAL 2,1,FIORINA C P,,MTWR,11:00am - 11:50am,SH 1609
2348,Italian,ITAL 2,1,DAHL SARNELLI,,MTWR,2:00pm - 2:50pm,HSSB 1223
2349,Italian,ITAL 3,1,CRICKETTE M E,,MTWR,10:00am - 10:50am,HSSB 1228
2350,Italian,ITAL 4,1,PADULA V,,MTWR,11:00am - 11:50am,NH 1111
2351,Italian,ITAL 5,1,BORROMEO C,,MTWR,11:00am - 11:50am,PHELP5313
2352,Italian,ITAL 5,1,DE SIMONE T,,MTWR,1:00pm - 1:50pm,PHELP2524
2353,Italian,ITAL 8A,1,DAHL SARNELLI,,M W,1:00pm - 1:50pm,GIRV 2110
2354,Italian,ITAL 16A,1,PATTONE C F,,MTWR,2:00pm - 2:50pm,HSSB 1227
2355,Italian,ITAL 99RA,1,T B A,,,,T B A
2356,Italian,ITAL 102,1,FIORINA C P,,T R,12:30pm - 1:45pm,PHELP5312
2357,Italian,ITAL 114X,1,SNYDER J R,,T R,5:00pm - 6:15pm,TD-W 1701
2358,Italian,ITAL 119A,1,SNYDER J R,,T R,3:30pm - 4:45pm,PHELP5316
2359,Italian,ITAL 195H,1,T B A,,,,T B A
2360,Italian,ITAL 199,1,T B A,,,,T B A
2361,Japanese,JAPAN 2,1,CANTRELL A M,,MTWRF,11:00am - 11:50am,HSSB 1233
2362,Japanese,JAPAN 2,1,SHINAGAWA C,,MTWRF,10:00am - 10:50am,HSSB 1211
2363,Japanese,JAPAN 2,1,SHINAGAWA C,,MTWRF,12:00pm - 12:50pm,HSSB 1233
2364,Japanese,JAPAN 2,1,CANTRELL A M,,MTWRF,1:00pm - 1:50pm,HSSB 1228
2365,Japanese,JAPAN 2,1,SHINAGAWA C,,MTWRF,9:00 am - 9:50 am,HSSB 1211
2366,Japanese,JAPAN 5,1,SUGAWARA H,,MTWRF,10:00am - 10:50am,HSSB 1210
2367,Japanese,JAPAN 5,1,YAMAUCHI Y,,MTWRF,1:00pm - 1:50pm,HSSB 1233
2368,Japanese,JAPAN 5,1,SUGAWARA H,,MTWRF,11:00am - 11:50am,HSSB 1210
2369,Japanese,JAPAN 25,1,FRUHSTUCK S,,T R,9:30 am - 10:45am,TD-W 2600
2370,Japanese,JAPAN 25,0,FRUHSTUCK S,58909,R,12:00pm - 12:50pm,HSSB 3202
2371,Japanese,JAPAN 25,0,FRUHSTUCK S,58917,R,1:00pm - 1:50pm,HSSB 1215
2372,Japanese,JAPAN 25,0,FRUHSTUCK S,58925,F,10:00am - 10:50am,HSSB 2201
2373,Japanese,JAPAN 112,1,T B A,,M W,3:30pm - 4:45pm,GIRV 2129
2374,Japanese,JAPAN 120B,1,YAMAUCHI Y,,MTWR,9:00 am - 9:50 am,HSSB 1227
2375,Japanese,JAPAN 120B,1,YAMAUCHI Y,,MTWR,11:00am - 11:50am,HSSB 1237
2376,Japanese,JAPAN 134G,1,WATTLES M,,M W,9:30 am - 10:45am,ARTS 1341
2377,Japanese,JAPAN 134J,1,WATTLES M,,M W,12:30pm - 1:45pm,ARTS 1341
2378,Japanese,JAPAN 140,1,FLEMING W,,T,2:00pm - 4:50pm,HSSB 2252
2379,Japanese,JAPAN 145,1,LEWALLEN A,,M W,9:30 am - 10:45am,HSSB 2202
2380,Japanese,JAPAN 166,1,FRUHSTUCK S,,T R,11:00am - 12:15pm,TD-W 1701
2381,Japanese,JAPAN 183,1,FLEMING W,,T R,9:30 am - 10:45am,GIRV 2110
2382,Japanese,JAPAN 197,1,T B A,,,,T B A
2383,Japanese,JAPAN 198,1,T B A,,,,T B A
2384,Japanese,JAPAN 199,1,T B A,,,,T B A
2385,Japanese,JAPAN 199RA,1,T B A,,,,T B A
2386,Korean,KOR 2,1,LEE W A,,MTWRF,8:00 am - 8:50 am,PHELP2536
2387,Korean,KOR 5,1,LEE W A,,MTWRF,9:00 am - 9:50 am,PHELP2514
2388,Korean,KOR 20,1,CHOI E,,T R,11:00am - 12:15pm,ED 1213
2389,Korean,KOR 20,0,CHOI E,59782,F,11:00am - 11:50am,HSSB 3041
2390,Korean,KOR 20,0,CHOI E,59790,R,3:00pm - 3:50pm,HSSB 2252
2391,Korean,KOR 20,0,CHOI E,59808,R,4:00pm - 4:50pm,HSSB 2201
2392,Korean,KOR 139,1,CHOI E,,T R,2:00pm - 3:15pm,GIRV 2116
2393,Latin,LATIN 2,1,DUTSCH D,,MTWR,10:00am - 10:50am,HSSB 1231
2394,Latin,LATIN 2,1,SEGAL N A,,MTWR,12:00pm - 12:50pm,HSSB 4201
2395,Latin,LATIN 101,1,LINDHEIM S H,,M W F,11:00am - 11:50am,HSSB 4065
2396,Latin,LATIN 114,1,DUTSCH D,,T R,12:30pm - 1:45pm,HSSB 4065
2397,Latin,LATIN 134,1,DUTSCH D,,T R,12:30pm - 1:45pm,HSSB 4065
2398,Latin,LATIN 199,1,T B A,,,,T B A
2399,LatinAmericanandIberianStudies,LAIS 100,1,BERMUDEZ S,,T R,12:30pm - 1:45pm,ARTS 1349
