,subjectName,courseID,lecOrSection,proName,enrollCode,days,time,location
955,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,R,3:30pm - 6:20pm,BSIF 2211
956,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,T,6:30pm - 9:30pm,BSIF 2211
957,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,T,6:30pm - 9:20pm,BSIF 2112
958,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,R,6:30pm - 9:20pm,BSIF 2211
959,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,R,6:30pm - 9:20pm,BSIF 2112
960,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,W,7:00pm - 9:50pm,BSIF 2112
961,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,W,7:00pm - 9:50pm,BSIF 2211
962,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,T,9:00 am - 11:50am,LSB 1007
963,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,T,12:00pm - 2:50pm,LSB 1007
964,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,T,3:00pm - 5:50pm,LSB 1007
965,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,T,6:00pm - 8:50pm,LSB 1007
966,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,W,9:00 am - 11:50am,LSB 1007
967,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,W,12:00pm - 2:50pm,LSB 1007
968,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,W,3:00pm - 5:50pm,LSB 1007
969,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,W,6:00pm - 8:50pm,LSB 1007
970,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,R,9:00 am - 11:50am,LSB 1007
971,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,R,12:00pm - 2:50pm,LSB 1007
972,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,R,3:00pm - 5:50pm,LSB 1007
973,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,R,6:00pm - 8:50pm,LSB 1007
974,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,F,9:00 am - 11:50am,LSB 1007
975,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,F,9:00 am - 11:50am,BSIF 2112
976,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,F,12:00pm - 2:50pm,LSB 1007
977,EcologyEvolution&MarineBiology,EEMB 3L,1,NGUYEN A T,T B A,F,12:00pm - 2:50pm,BSIF 2112
978,EcologyEvolution&MarineBiology,EEMB 3Z,1,CARLSON C A||HODGES S A||HOFMANN G E||,T B A,M W F,8:00 am - 8:50 am,CAMPBHALL
979,EcologyEvolution&MarineBiology,EEMB W 22,1,EVEN T J,T B A,T B A,T B A,ONLINE
980,EcologyEvolution&MarineBiology,EEMB W 22,0,EVEN T J,17699,T B A,T B A,ONLINE
981,EcologyEvolution&MarineBiology,EEMB 50,1,LATTO J G,T B A,M W F,1:00pm - 1:50pm,HFH 1104
982,EcologyEvolution&MarineBiology,EEMB 50,0,LATTO J G,16071,F,2:00pm - 2:50pm,HSSB 1228
983,EcologyEvolution&MarineBiology,EEMB 50,0,LATTO J G,16089,T,8:00 am - 8:50 am,HSSB 3201
984,EcologyEvolution&MarineBiology,EEMB 50,0,LATTO J G,16097,T,5:00pm - 5:50pm,HSSB 1227
985,EcologyEvolution&MarineBiology,EEMB 50,0,LATTO J G,16105,F,11:00am - 11:50am,HSSB 1237
986,EcologyEvolution&MarineBiology,EEMB 50,0,LATTO J G,16113,F,8:00 am - 8:50 am,HSSB 3202
987,EcologyEvolution&MarineBiology,EEMB 50,0,LATTO J G,16121,F,9:00 am - 9:50 am,HSSB 2251
988,EcologyEvolution&MarineBiology,EEMB 50,0,LATTO J G,16139,F,12:00pm - 12:50pm,HSSB 4202
989,EcologyEvolution&MarineBiology,EEMB 50,0,LATTO J G,16147,T,6:00pm - 6:50pm,HSSB 3201
990,EcologyEvolution&MarineBiology,EEMB 84,1,T B A,T B A,T B A,T B A,T B A
991,EcologyEvolution&MarineBiology,EEMB 92,1,T B A,T B A,T B A,T B A,T B A
992,EcologyEvolution&MarineBiology,EEMB 96,1,SELTMANN K,T B A,T,9:00 am - 11:50am,HARDR1013
993,EcologyEvolution&MarineBiology,EEMB 98,1,T B A,T B A,T B A,T B A,T B A
994,EcologyEvolution&MarineBiology,EEMB 99,1,T B A,T B A,T B A,T B A,T B A
995,EcologyEvolution&MarineBiology,EEMB 102,1,OAKLEY T H,T B A,T R,11:00am - 12:15pm,HFH 1104
996,EcologyEvolution&MarineBiology,EEMB 102,0,OAKLEY T H,16212,F,2:00pm - 2:50pm,HSSB 1214
997,EcologyEvolution&MarineBiology,EEMB 102,0,OAKLEY T H,16220,W,10:00am - 10:50am,HSSB 1232
998,EcologyEvolution&MarineBiology,EEMB 102,0,OAKLEY T H,16238,W,8:00 am - 8:50 am,HSSB 1231
999,EcologyEvolution&MarineBiology,EEMB 102,0,OAKLEY T H,16246,F,3:00pm - 3:50pm,HSSB 4202
1000,EcologyEvolution&MarineBiology,EEMB 102,0,OAKLEY T H,16253,W,2:00pm - 2:50pm,HSSB 4201
1001,EcologyEvolution&MarineBiology,EEMB 102,0,OAKLEY T H,16261,F,4:00pm - 4:50pm,HSSB 3201
1002,EcologyEvolution&MarineBiology,EEMB 102,0,OAKLEY T H,16279,W,11:00am - 11:50am,HSSB 3202
1003,EcologyEvolution&MarineBiology,EEMB 102,0,OAKLEY T H,16287,W,1:00pm - 1:50pm,HSSB 4201
1004,EcologyEvolution&MarineBiology,EEMB 102H,1,OAKLEY T H,T B A,T B A,T B A,T B A
1005,EcologyEvolution&MarineBiology,EEMB 103A,1,GUILLIAMS C M||LEHMAN K E||,T B A,W,2:00pm - 4:50pm,HARDR1013
1006,EcologyEvolution&MarineBiology,EEMB 103A,0,GUILLIAMS C M||LEHMAN K E||,16311,F,2:00pm - 4:50pm,HARDR1013
1007,EcologyEvolution&MarineBiology,EEMB 116,1,KURIS A M||TURNER T L||,T B A,M W F,10:00am - 10:50am,CHEM 1171
1008,EcologyEvolution&MarineBiology,EEMB 116,0,KURIS A M||TURNER T L||,16386,T R,2:00pm - 4:50pm,MLAB 1010
1009,EcologyEvolution&MarineBiology,EEMB 116,0,KURIS A M||TURNER T L||,16394,T R,10:00am - 12:50pm,MLAB 1010
1010,EcologyEvolution&MarineBiology,EEMB 116,0,KURIS A M||TURNER T L||,16402,M W,1:00pm - 3:50pm,MLAB 1010
1011,EcologyEvolution&MarineBiology,EEMB 116,0,KURIS A M||TURNER T L||,16410,M W,5:00pm - 7:50pm,MLAB 1010
1012,EcologyEvolution&MarineBiology,EEMB 120,1,BURKEPILE D E,T B A,T R,2:00pm - 3:15pm,IV THEA2
1013,EcologyEvolution&MarineBiology,EEMB 120,0,BURKEPILE D E,16436,W,11:00am - 11:50am,HSSB 2201
1014,EcologyEvolution&MarineBiology,EEMB 120,0,BURKEPILE D E,16444,W,1:00pm - 1:50pm,HSSB 3201
1015,EcologyEvolution&MarineBiology,EEMB 120,0,BURKEPILE D E,16451,W,2:00pm - 2:50pm,HSSB 3202
1016,EcologyEvolution&MarineBiology,EEMB 120,0,BURKEPILE D E,16469,W,8:00 am - 8:50 am,HSSB 1228
1017,EcologyEvolution&MarineBiology,EEMB 120,0,BURKEPILE D E,16477,W,3:00pm - 3:50pm,HSSB 4202
1018,EcologyEvolution&MarineBiology,EEMB 120,0,BURKEPILE D E,16485,R,4:00pm - 4:50pm,GIRV 2127
1019,EcologyEvolution&MarineBiology,EEMB 120,0,BURKEPILE D E,51490,R,1:00pm - 1:50pm,GIRV 2127
1020,EcologyEvolution&MarineBiology,EEMB 120,0,BURKEPILE D E,51508,W,12:00pm - 12:50pm,HSSB 2201
1021,EcologyEvolution&MarineBiology,EEMB 127L,1,MAZER S J,T B A,M,1:00pm - 7:50pm,LSB 1007
1022,EcologyEvolution&MarineBiology,EEMB 127L,0,MAZER S J,16501,T B A,T B A,T B A
1023,EcologyEvolution&MarineBiology,EEMB 127L,1,MAZER S J,T B A,M,1:00pm - 7:50pm,LSB 1007
1024,EcologyEvolution&MarineBiology,EEMB 127L,0,MAZER S J,16527,T B A,T B A,T B A
1025,EcologyEvolution&MarineBiology,EEMB 128,1,T B A,T B A,T R,8:00 am - 9:15 am,GIRV 1115
1026,EcologyEvolution&MarineBiology,EEMB 128,0,T B A,16543,W,9:00 am - 10:50am,BSIF 1239
1027,EcologyEvolution&MarineBiology,EEMB 128,0,T B A,16550,T,3:00pm - 4:50pm,BSIF 1239
1028,EcologyEvolution&MarineBiology,EEMB 131,1,SHAHANDEH M P,T B A,T R,9:30 am - 10:45am,TD-W 1701
1029,EcologyEvolution&MarineBiology,EEMB 131,0,SHAHANDEH M P,16592,R,1:00pm - 1:50pm,HSSB 4201
1030,EcologyEvolution&MarineBiology,EEMB 131,0,SHAHANDEH M P,16600,R,2:00pm - 2:50pm,HSSB 4202
1031,EcologyEvolution&MarineBiology,EEMB 131,0,SHAHANDEH M P,16618,F,11:00am - 11:50am,HSSB 1231
1032,EcologyEvolution&MarineBiology,EEMB 131,0,SHAHANDEH M P,16626,F,12:00pm - 12:50pm,HSSB 2202
1033,EcologyEvolution&MarineBiology,EEMB 131,0,SHAHANDEH M P,16634,F,10:00am - 10:50am,HSSB 1227
1034,EcologyEvolution&MarineBiology,EEMB 131,0,SHAHANDEH M P,16642,F,9:00 am - 9:50 am,HSSB 1227
1035,EcologyEvolution&MarineBiology,EEMB 131,0,SHAHANDEH M P,51516,R,3:00pm - 3:50pm,HSSB 2202
1036,EcologyEvolution&MarineBiology,EEMB 131,0,SHAHANDEH M P,51524,R,4:00pm - 4:50pm,HSSB 2202
1037,EcologyEvolution&MarineBiology,EEMB 142C,1,STIER A C,T B A,M W F,2:00pm - 2:50pm,PHELP1425
1038,EcologyEvolution&MarineBiology,EEMB 142C,0,STIER A C,16766,R,9:00 am - 9:50 am,PHELP2536
1039,EcologyEvolution&MarineBiology,EEMB 142C,0,STIER A C,16774,R,8:00 am - 8:50 am,HSSB 4202
1040,EcologyEvolution&MarineBiology,EEMB 142C,0,STIER A C,16782,R,12:00pm - 12:50pm,HSSB 3201
1041,EcologyEvolution&MarineBiology,EEMB 142CL,1,STIER A C,T B A,T R,2:00pm - 4:50pm,PSY-E1805
1042,EcologyEvolution&MarineBiology,EEMB 142CL,0,STIER A C,16808,T B A,T B A,T B A
1043,EcologyEvolution&MarineBiology,EEMB 146,1,BRIGGS C J,T B A,T R,12:30pm - 1:45pm,IV THEA2
1044,EcologyEvolution&MarineBiology,EEMB 146,0,BRIGGS C J,16824,M,2:00pm - 3:50pm,SSMS 1304
1045,EcologyEvolution&MarineBiology,EEMB 146,0,BRIGGS C J,16832,R,2:00pm - 3:50pm,SSMS 1304
1046,EcologyEvolution&MarineBiology,EEMB 146,0,BRIGGS C J,16840,W,2:00pm - 3:50pm,SSMS 1304
1047,EcologyEvolution&MarineBiology,EEMB 146,0,BRIGGS C J,16857,T,10:00am - 11:50am,SSMS 1302
1048,EcologyEvolution&MarineBiology,EEMB 146,0,BRIGGS C J,16865,W,10:00am - 11:50am,SSMS 1302
1049,EcologyEvolution&MarineBiology,EEMB 146,0,BRIGGS C J,16873,F,10:00am - 11:50am,SSMS 1302
1050,EcologyEvolution&MarineBiology,EEMB 147,1,BURKEPILE D E,T B A,T R,3:30pm - 4:45pm,HSSB 1174
1051,EcologyEvolution&MarineBiology,EEMB 147,0,BURKEPILE D E,16899,W,8:00 am - 8:50 am,HSSB 4202
1052,EcologyEvolution&MarineBiology,EEMB 147,0,BURKEPILE D E,16907,T,5:00pm - 5:50pm,PHELP2516
1053,EcologyEvolution&MarineBiology,EEMB 147,0,BURKEPILE D E,16915,R,8:00 am - 8:50 am,HSSB 1237
1054,EcologyEvolution&MarineBiology,EEMB 147,0,BURKEPILE D E,16923,T,6:00pm - 6:50pm,HSSB 4201
1055,EcologyEvolution&MarineBiology,EEMB 148,1,EVEN T J,T B A,T R,12:30pm - 1:45pm,BUCHN1940
1056,EcologyEvolution&MarineBiology,EEMB 148,0,EVEN T J,16949,T,2:00pm - 2:50pm,PSY-E1806
1057,EcologyEvolution&MarineBiology,EEMB 148,0,EVEN T J,16956,T,3:00pm - 3:50pm,PSY-E1806
1058,EcologyEvolution&MarineBiology,EEMB 148,0,EVEN T J,16964,T,4:00pm - 4:50pm,PSY-E1806
1059,EcologyEvolution&MarineBiology,EEMB 148,0,EVEN T J,16972,W,12:00pm - 12:50pm,PSY-E1806
1060,EcologyEvolution&MarineBiology,EEMB 148,0,EVEN T J,16980,W,1:00pm - 1:50pm,PSY-E1806
1061,EcologyEvolution&MarineBiology,EEMB 148,0,EVEN T J,16998,W,2:00pm - 2:50pm,PSY-E1806
1062,EcologyEvolution&MarineBiology,EEMB 157C,1,OONO R,T B A,T R,12:30pm - 1:45pm,GIRV 1115
1063,EcologyEvolution&MarineBiology,EEMB 157C,0,OONO R,17012,R,3:00pm - 5:50pm,MLAB 1004
1064,EcologyEvolution&MarineBiology,EEMB 157C,0,OONO R,17020,F,9:00 am - 11:50am,MLAB 1004
1065,EcologyEvolution&MarineBiology,EEMB 180,1,PROULX S R,T B A,T R,9:30 am - 10:45am,SSMS 1303&
1066,EcologyEvolution&MarineBiology,EEMB 180,0,PROULX S R,17095,R,2:00pm - 3:50pm,SSMS 1301&
1067,EcologyEvolution&MarineBiology,EEMB 180,0,PROULX S R,17103,R,2:00pm - 3:50pm,SSMS 1301&
1068,EcologyEvolution&MarineBiology,EEMB 183,1,T B A,T B A,T B A,T B A,T B A
1069,EcologyEvolution&MarineBiology,EEMB 184,1,T B A,T B A,T B A,T B A,T B A
1070,EcologyEvolution&MarineBiology,EEMB 185,1,CARLSON C A,T B A,T B A,T B A,T B A
1071,EcologyEvolution&MarineBiology,EEMB 188RE,1,STRATTON E C,T B A,M,6:00pm - 6:50pm,HARDR1013
1072,EcologyEvolution&MarineBiology,EEMB 190,1,YOUNG H S||MCCAULEY D J||,T B A,M,3:30pm - 4:45pm,HSSB 1210
1073,EcologyEvolution&MarineBiology,EEMB 194CE,1,YOUNG H S,T B A,T B A,T B A,T B A
1074,EcologyEvolution&MarineBiology,EEMB 194D,1,OONO R||SCHIMEL J P||,T B A,F,2:00pm - 4:00pm,NOBLE1231
1075,EcologyEvolution&MarineBiology,EEMB 194EV,1,TURNER T L||HODGES S A||OAKLEY T H||,T B A,R,3:00pm - 4:50pm,LSB 4307
1076,EcologyEvolution&MarineBiology,EEMB 194M,1,MAZER S J,T B A,T B A,T B A,T B A
1077,EcologyEvolution&MarineBiology,EEMB 194MM,1,SANTORO A E,T B A,T B A,T B A,T B A
1078,EcologyEvolution&MarineBiology,EEMB 194MS,1,BRZEZINSKI M,T B A,T,12:00pm - 1:20pm,LSB 4307
1079,EcologyEvolution&MarineBiology,EEMB 194Q,1,MACINTYRE S,T B A,T B A,T B A,T B A
1080,EcologyEvolution&MarineBiology,EEMB 194RR,1,HOLBROOK S J||SCHMITT R J||,T B A,T B A,T B A,T B A
1081,EcologyEvolution&MarineBiology,EEMB 194T,1,KURIS A M,T B A,M,2:30pm - 3:30pm,MLAB 3103
1082,EcologyEvolution&MarineBiology,EEMB 194TE,1,BRIGGS C J||PROULX S R||,T B A,T B A,T B A,T B A
1083,EcologyEvolution&MarineBiology,EEMB 197,1,T B A,T B A,T B A,T B A,T B A
1084,EcologyEvolution&MarineBiology,EEMB 198,1,T B A,T B A,T B A,T B A,T B A
1085,EcologyEvolution&MarineBiology,EEMB 199,1,T B A,T B A,T B A,T B A,T B A
1086,Economics,ECON 2,1,BIRCHENALL J,T B A,T R,11:00am - 12:15pm,CAMPBHALL
1087,Economics,ECON 2,0,BIRCHENALL J,12831,W,7:00pm - 7:50pm,PHELP1445
1088,Economics,ECON 2,0,BIRCHENALL J,12849,W,8:00 am - 8:50 am,PHELP2514
1089,Economics,ECON 2,0,BIRCHENALL J,12856,W,8:00 am - 8:50 am,PHELP1448
1090,Economics,ECON 2,0,BIRCHENALL J,12864,F,10:00am - 10:50am,PHELP1444
1091,Economics,ECON 2,0,BIRCHENALL J,12872,W,7:00pm - 7:50pm,PHELP1444
1092,Economics,ECON 2,0,BIRCHENALL J,12880,W,5:00pm - 5:50pm,PHELP1445
1093,Economics,ECON 2,0,BIRCHENALL J,12898,W,5:00pm - 5:50pm,PHELP1444
1094,Economics,ECON 2,0,BIRCHENALL J,12906,W,6:00pm - 6:50pm,PHELP1445
1095,Economics,ECON 2,0,BIRCHENALL J,12914,W,6:00pm - 6:50pm,PHELP1444
1096,Economics,ECON 2,0,BIRCHENALL J,12922,F,9:00 am - 9:50 am,PHELP1444
1097,Economics,ECON 2,0,BIRCHENALL J,12930,W,9:00 am - 9:50 am,ARTS 1353
1098,Economics,ECON 2,0,BIRCHENALL J,12948,W,9:00 am - 9:50 am,ARTS 1349
1099,Economics,ECON 2,0,BIRCHENALL J,12955,F,8:00 am - 8:50 am,PHELP1448
1100,Economics,ECON 2,0,BIRCHENALL J,12963,W,10:00am - 10:50am,PHELP2524
1101,Economics,ECON 2,0,BIRCHENALL J,12971,W,5:00pm - 5:50pm,PHELP1440
1102,Economics,ECON 2,0,BIRCHENALL J,12989,W,6:00pm - 6:50pm,PHELP1440
1103,Economics,ECON 2,0,BIRCHENALL J,12997,F,11:00am - 11:50am,PHELP1440
1104,Economics,ECON 2,0,BIRCHENALL J,13003,W,7:00pm - 7:50pm,PHELP1440
1105,Economics,ECON 2,0,BIRCHENALL J,51383,W,9:00 am - 9:50 am,OLDGM1211
1106,Economics,ECON 2,0,BIRCHENALL J,51391,W,9:00 am - 9:50 am,PHELP2536
1107,Economics,ECON 2,0,BIRCHENALL J,51409,W,10:00am - 10:50am,ARTS 1356
1108,Economics,ECON 2,0,BIRCHENALL J,51417,W,10:00am - 10:50am,ARTS 1353
1109,Economics,ECON 3A,1,ANDERSON R W,T B A,T R,8:00 am - 9:15 am,BUCHN1910
1110,Economics,ECON 3A,0,ANDERSON R W,13029,T,1:00pm - 1:50pm,GIRV 1116
1111,Economics,ECON 3A,0,ANDERSON R W,13037,T,2:00pm - 2:50pm,GIRV 1115
1112,Economics,ECON 3A,0,ANDERSON R W,13045,T,3:00pm - 3:50pm,NH 1111
1113,Economics,ECON 3A,0,ANDERSON R W,13052,R,1:00pm - 1:50pm,GIRV 1116
1114,Economics,ECON 3A,0,ANDERSON R W,13060,R,2:00pm - 2:50pm,GIRV 2127
1115,Economics,ECON 3A,0,ANDERSON R W,13078,W,10:00am - 10:50am,PHELP1160
1116,Economics,ECON 3A,0,ANDERSON R W,13086,T,5:00pm - 5:50pm,PHELP1448
1117,Economics,ECON 3A,0,ANDERSON R W,13094,R,2:00pm - 2:50pm,GIRV 1115
1118,Economics,ECON 3A,0,ANDERSON R W,51581,T,5:00pm - 5:50pm,PHELP1444
1119,Economics,ECON 3A,0,ANDERSON R W,51599,W,9:00 am - 9:50 am,NH 1109
1120,Economics,ECON 3AH,1,ANDERSON R W,T B A,T,9:30 am - 10:45am,NH 1122
1121,Economics,ECON 3B,1,FULKERSON S D,T B A,M W,3:30pm - 4:45pm,BUCHN1920
1122,Economics,ECON 3B,0,FULKERSON S D,13128,R,2:00pm - 2:50pm,NH 1122
1123,Economics,ECON 3B,0,FULKERSON S D,13136,R,1:00pm - 1:50pm,NH 1122
1124,Economics,ECON 3B,0,FULKERSON S D,13144,T,11:00am - 11:50am,NH 1122
1125,Economics,ECON 3B,0,FULKERSON S D,13151,T,2:00pm - 2:50pm,NH 1122
1126,Economics,ECON 3B,0,FULKERSON S D,51607,T,10:00am - 10:50am,NH 1122
1127,Economics,ECON 3BH,1,FULKERSON S D,T B A,M,1:00pm - 1:50pm,NH 1122
1128,Economics,ECON 9,1,BENELLI C A,T B A,M W F,8:00 am - 8:50 am,IV THEA2
1129,Economics,ECON 9,0,BENELLI C A,13185,T,4:00pm - 4:50pm,GIRV 2119
1130,Economics,ECON 9,0,BENELLI C A,13193,T,5:00pm - 5:50pm,PHELP1445
1131,Economics,ECON 9,0,BENELLI C A,51425,T,9:00 am - 9:50 am,GIRV 2120
1132,Economics,ECON 9,0,BENELLI C A,51433,T,10:00am - 10:50am,GIRV 2120
1133,Economics,ECON 10A,1,HARTMAN J L,T B A,M W F,11:00am - 11:50am,MUSICLLCH
1134,Economics,ECON 10A,0,HARTMAN J L,T B A,T,8:00 am - 8:50 am,CHEM 1179
1135,Economics,ECON 10A,0,HARTMAN J L,13250,R,4:00pm - 4:50pm,GIRV 2108
1136,Economics,ECON 10A,0,HARTMAN J L,13268,R,5:00pm - 5:50pm,PHELP2514
1137,Economics,ECON 10A,0,HARTMAN J L,13276,R,5:00pm - 5:50pm,PHELP1448
1138,Economics,ECON 10A,0,HARTMAN J L,13284,R,6:00pm - 6:50pm,PHELP2514
1139,Economics,ECON 10A,0,HARTMAN J L,13292,R,6:00pm - 6:50pm,PHELP1448
1140,Economics,ECON 10A,0,HARTMAN J L,13300,R,11:00am - 11:50am,387 1015
1141,Economics,ECON 10A,0,HARTMAN J L,13318,R,5:00pm - 5:50pm,PHELP1440
1142,Economics,ECON 10A,0,HARTMAN J L,13326,R,6:00pm - 6:50pm,PHELP1444
1143,Economics,ECON 10A,0,HARTMAN J L,13334,W,4:00pm - 4:50pm,GIRV 2120
1144,Economics,ECON 10A,0,HARTMAN J L,13342,R,4:00pm - 4:50pm,PHELP1448
1145,Economics,ECON 10A,0,HARTMAN J L,13359,R,4:00pm - 4:50pm,PHELP3519
1146,Economics,ECON 10A,0,HARTMAN J L,13367,R,8:00 am - 8:50 am,PHELP1508
1147,Economics,ECON 96,1,ROYER H N,T B A,M,3:30pm - 5:20pm,NH 2212
1148,Economics,ECON 100B,1,VESPA E I,T B A,T R,8:00 am - 9:15 am,EMBARHALL
1149,Economics,ECON 100B,0,VESPA E I,13425,F,10:00am - 10:50am,PHELP1448
1150,Economics,ECON 100B,0,VESPA E I,13433,F,11:00am - 11:50am,GIRV 2124
1151,Economics,ECON 100B,0,VESPA E I,13441,F,8:00 am - 8:50 am,PHELP2514
1152,Economics,ECON 100B,0,VESPA E I,13458,F,8:00 am - 8:50 am,PHELP1445
1153,Economics,ECON 100B,0,VESPA E I,60152,T,5:00pm - 5:50pm,PHELP1508
1154,Economics,ECON 100B,0,VESPA E I,60160,T,6:00pm - 6:50pm,GIRV 2123
1155,Economics,ECON 100B,0,VESPA E I,60178,T,5:00pm - 5:50pm,NH 1109
1156,Economics,ECON 100B,0,VESPA E I,60186,T,6:00pm - 6:50pm,GIRV 2120
1157,Economics,ECON 100C,1,QIN C Z,T B A,T R,5:00pm - 6:15pm,387 1011
1158,Economics,ECON 101,1,MARSHALL K,T B A,T R,12:30pm - 1:45pm,IV THEA1
1159,Economics,ECON 101,0,MARSHALL K,13474,T,5:00pm - 5:50pm,GIRV 2116
1160,Economics,ECON 101,0,MARSHALL K,13482,T,5:00pm - 5:50pm,GIRV 2115
1161,Economics,ECON 101,0,MARSHALL K,13490,T,4:00pm - 4:50pm,GIRV 2116
1162,Economics,ECON 101,0,MARSHALL K,13508,T,4:00pm - 4:50pm,GIRV 2115
1163,Economics,ECON 101,0,MARSHALL K,13516,W,5:00pm - 5:50pm,GIRV 2115
1164,Economics,ECON 101,0,MARSHALL K,13524,W,6:00pm - 6:50pm,GIRV 2115
1165,Economics,ECON 101,0,MARSHALL K,13532,T,9:00 am - 9:50 am,GIRV 2119
1166,Economics,ECON 101,0,MARSHALL K,13540,T,10:00am - 10:50am,GIRV 2116
1167,Economics,ECON 101,0,MARSHALL K,13557,R,5:00pm - 5:50pm,GIRV 2129
1168,Economics,ECON 101,0,MARSHALL K,13565,R,6:00pm - 6:50pm,GIRV 2129
1169,Economics,ECON 101,0,MARSHALL K,13573,W,5:00pm - 5:50pm,GIRV 2112
1170,Economics,ECON 101,0,MARSHALL K,13581,W,6:00pm - 6:50pm,GIRV 2112
1171,Economics,ECON 106,1,BENELLI C A,T B A,M W F,9:00 am - 9:50 am,IV THEA2
1172,Economics,ECON 107B,1,EBENSTEIN A O,T B A,M W F,8:00 am - 8:50 am,BUCHN1930
1173,Economics,ECON 112A,1,EBENSTEIN A O,T B A,M W F,10:00am - 10:50am,IV THEA2
1174,Economics,ECON 114A,1,BENELLI C A,T B A,M W F,11:00am - 11:50am,BUCHN1940
1175,Economics,ECON 118,1,FULKERSON S D,T B A,M W,2:00pm - 3:15pm,PHELP1160
1176,Economics,ECON 118,1,KULPER D E,T B A,T R,3:30pm - 4:45pm,PHELP3515
1177,Economics,ECON 118,1,KULPER D E,T B A,T R,2:00pm - 3:15pm,PHELP3515
1178,Economics,ECON 118H,1,KULPER D E,T B A,R,6:30pm - 7:45pm,GIRV 2128
1179,Economics,ECON 118H,1,FULKERSON S D,T B A,M,1:00pm - 1:50pm,NH 1122
1180,Economics,ECON 132A,1,ANDERSON R W,T B A,T R,11:00am - 12:15pm,PHELP1160
1181,Economics,ECON 132A,1,FULKERSON S D,T B A,M W,5:00pm - 6:15pm,NH 1110
1182,Economics,ECON 132AH,1,ANDERSON R W,T B A,T,9:30 am - 10:45am,NH 1122
1183,Economics,ECON 134A,1,T B A,T B A,T R,5:00pm - 6:15pm,PHELP1260
1184,Economics,ECON 134A,0,T B A,13805,W,6:00pm - 6:50pm,PHELP2532
1185,Economics,ECON 134A,0,T B A,13813,W,7:00pm - 7:50pm,GIRV 2124
1186,Economics,ECON 134A,0,T B A,51557,W,5:00pm - 5:50pm,HSSB 1206
1187,Economics,ECON 134A,1,T B A,T B A,T R,8:00 am - 9:15 am,SH 1431
1188,Economics,ECON 134A,0,T B A,13839,W,9:00 am - 9:50 am,ARTS 1356
1189,Economics,ECON 134A,0,T B A,13847,F,8:00 am - 8:50 am,PHELP2532
1190,Economics,ECON 134A,0,T B A,51565,W,8:00 am - 8:50 am,HSSB 1207
1191,Economics,ECON 134A,1,T B A,T B A,M W,6:30pm - 7:45pm,PHELP1260
1192,Economics,ECON 134A,0,T B A,13862,T,5:00pm - 5:50pm,PHELP1440
1193,Economics,ECON 134A,0,T B A,13870,T,6:00pm - 6:50pm,PHELP1445
1194,Economics,ECON 134A,0,T B A,51573,T,4:00pm - 4:50pm,PHELP1508
1195,Economics,ECON 135,1,BOHN H,T B A,T R,12:30pm - 1:45pm,PHELP3505
1196,Economics,ECON 136A,1,HARMON C J,T B A,M W,9:30 am - 10:45am,NH 1110
1197,Economics,ECON 136A,0,HARMON C J,13904,T,8:00 am - 8:50 am,PHELP1445
1198,Economics,ECON 136A,0,HARMON C J,13912,R,8:00 am - 8:50 am,387 1015
1199,Economics,ECON 136A,1,GROVER S R,T B A,M W,11:00am - 12:15pm,HSSB 1174
1200,Economics,ECON 136A,0,GROVER S R,13938,F,8:00 am - 8:50 am,GIRV 2108
1201,Economics,ECON 136A,0,GROVER S R,13946,T,5:00pm - 5:50pm,PHELP2514
1202,Economics,ECON 136A,1,GROVER S R,T B A,M W,12:30pm - 1:45pm,PSYCH1902
1203,Economics,ECON 136A,0,GROVER S R,51631,F,8:00 am - 8:50 am,GIRV 2129
1204,Economics,ECON 136A,0,GROVER S R,51649,R,12:00pm - 12:50pm,387 1015
